Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2006 по 31.12.2006																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
01.01.2006	 1 579,25 	 1 301,95 	 341,34 	 2 152,00 	 2 546,35 	 34,12 	 16,10 	 1 853,02 	 7 367,59 	 52,11 	 3 657,38 	 737,44 	 167,80 	 318,35 	 659,82 	 74,86 	 3 075,42 	 1 294,24 	 426,27 	 3 712,09 	 87,67 	 270,40 	 1 635,44 	 162,75 	 183,34 	 15,96 
02.01.2006	 1 579,25 	 1 301,95 	 341,34 	 2 152,00 	 2 546,35 	 34,12 	 16,10 	 1 853,02 	 7 367,59 	 52,11 	 3 657,38 	 737,44 	 167,80 	 318,35 	 659,82 	 74,86 	 3 075,42 	 1 294,24 	 426,27 	 3 712,09 	 87,67 	 270,40 	 1 635,44 	 162,75 	 183,34 	 15,96 
03.01.2006	 1 579,25 	 1 301,95 	 341,34 	 2 152,00 	 2 546,35 	 34,12 	 16,10 	 1 853,02 	 7 367,59 	 52,11 	 3 657,38 	 737,44 	 167,80 	 318,35 	 659,82 	 74,86 	 3 075,42 	 1 294,24 	 426,27 	 3 712,09 	 87,67 	 270,40 	 1 635,44 	 162,75 	 183,34 	 15,96 
04.01.2006	 1 585,49 	 1 306,02 	 342,30 	 2 152,00 	 2 554,53 	 34,20 	 16,10 	 1 854,29 	 7 369,86 	 52,11 	 3 668,29 	 739,52 	 167,73 	 320,61 	 661,30 	 74,86 	 3 073,79 	 1 298,22 	 426,27 	 3 724,68 	 87,96 	 271,63 	 1 644,32 	 163,24 	 183,81 	 15,96 
05.01.2006	 1 598,08 	 1 326,68 	 347,79 	 2 152,00 	 2 594,77 	 34,56 	 16,08 	 1 864,09 	 7 367,84 	 52,11 	 3 727,70 	 751,42 	 167,96 	 326,83 	 676,96 	 74,86 	 3 082,91 	 1 306,70 	 426,24 	 3 773,32 	 89,65 	 278,13 	 1 672,56 	 165,82 	 185,57 	 15,96 
06.01.2006	 1 606,36 	 1 330,53 	 348,80 	 2 152,00 	 2 602,41 	 34,75 	 16,08 	 1 873,01 	 7 365,83 	 52,11 	 3 738,38 	 753,74 	 167,93 	 328,45 	 685,94 	 74,86 	 3 106,13 	 1 308,72 	 425,53 	 3 770,52 	 89,97 	 278,39 	 1 680,07 	 166,32 	 185,59 	 15,96 
07.01.2006	 1 605,61 	 1 331,07 	 349,02 	 2 152,00 	 2 603,70 	 35,04 	 16,08 	 1 845,39 	 7 369,61 	 52,11 	 3 741,31 	 754,16 	 167,15 	 328,32 	 683,52 	 74,86 	 3 107,66 	 1 306,50 	 425,11 	 3 777,30 	 90,00 	 279,23 	 1 685,27 	 166,41 	 185,29 	 15,96 
08.01.2006	 1 605,61 	 1 331,07 	 349,02 	 2 152,00 	 2 603,70 	 35,04 	 16,08 	 1 845,39 	 7 369,61 	 52,11 	 3 741,31 	 754,16 	 167,15 	 328,32 	 683,52 	 74,86 	 3 107,66 	 1 306,50 	 425,11 	 3 777,30 	 90,00 	 279,23 	 1 685,27 	 166,41 	 185,29 	 15,96 
09.01.2006	 1 605,61 	 1 331,07 	 349,02 	 2 152,00 	 2 603,70 	 35,04 	 16,08 	 1 845,39 	 7 369,61 	 52,11 	 3 741,31 	 754,16 	 167,15 	 328,32 	 683,52 	 74,86 	 3 107,66 	 1 306,50 	 425,11 	 3 777,30 	 90,00 	 279,23 	 1 685,27 	 166,41 	 185,29 	 15,96 
10.01.2006	 1 617,77 	 1 328,44 	 348,30 	 2 152,00 	 2 598,43 	 35,22 	 16,09 	 1 840,18 	 7 369,61 	 52,11 	 3 733,19 	 752,53 	 166,89 	 327,80 	 688,55 	 74,86 	 3 109,08 	 1 316,45 	 425,30 	 3 799,03 	 90,00 	 278,26 	 1 684,21 	 166,08 	 188,60 	 15,96 
11.01.2006	 1 618,63 	 1 331,85 	 349,29 	 2 152,00 	 2 605,21 	 35,29 	 16,08 	 1 842,23 	 7 369,86 	 52,11 	 3 742,93 	 754,48 	 167,24 	 326,61 	 689,20 	 75,56 	 3 115,77 	 1 317,01 	 425,24 	 3 808,18 	 90,33 	 278,72 	 1 687,71 	 166,47 	 188,28 	 15,96 
12.01.2006	 1 615,29 	 1 326,60 	 347,89 	 2 153,00 	 2 594,47 	 35,02 	 16,09 	 1 845,45 	 7 373,29 	 52,13 	 3 726,53 	 751,43 	 167,48 	 322,77 	 686,60 	 75,59 	 3 118,41 	 1 316,30 	 422,61 	 3 777,65 	 90,20 	 276,99 	 1 676,46 	 165,84 	 187,60 	 15,97 
13.01.2006	 1 627,13 	 1 338,31 	 350,86 	 2 153,00 	 2 617,08 	 35,35 	 16,13 	 1 859,00 	 7 372,53 	 52,13 	 3 760,04 	 758,02 	 167,68 	 324,85 	 688,59 	 75,82 	 3 115,13 	 1 326,15 	 422,99 	 3 808,33 	 90,98 	 279,68 	 1 691,08 	 167,32 	 189,31 	 15,97 
14.01.2006	 1 621,42 	 1 328,73 	 348,38 	 2 153,00 	 2 598,24 	 35,18 	 16,12 	 1 854,04 	 7 368,24 	 52,13 	 3 733,31 	 752,60 	 167,86 	 322,16 	 680,94 	 75,61 	 3 124,30 	 1 320,70 	 424,24 	 3 807,47 	 90,19 	 279,79 	 1 679,47 	 166,05 	 188,06 	 15,97 
15.01.2006	 1 621,42 	 1 328,73 	 348,38 	 2 153,00 	 2 598,24 	 35,18 	 16,12 	 1 854,04 	 7 368,24 	 52,13 	 3 733,31 	 752,60 	 167,86 	 322,16 	 680,94 	 75,61 	 3 124,30 	 1 320,70 	 424,24 	 3 807,47 	 90,19 	 279,79 	 1 679,47 	 166,05 	 188,06 	 15,97 
16.01.2006	 1 621,42 	 1 328,73 	 348,38 	 2 153,00 	 2 598,24 	 35,18 	 16,12 	 1 854,04 	 7 368,24 	 52,13 	 3 733,31 	 752,60 	 167,86 	 322,16 	 680,94 	 75,61 	 3 124,30 	 1 320,70 	 424,24 	 3 807,47 	 90,19 	 279,79 	 1 679,47 	 166,05 	 188,06 	 15,97 
17.01.2006	 1 625,19 	 1 336,85 	 350,49 	 2 153,00 	 2 614,71 	 35,30 	 16,14 	 1 858,20 	 7 373,04 	 52,11 	 3 757,09 	 757,30 	 167,68 	 325,05 	 687,13 	 76,08 	 3 114,10 	 1 319,28 	 424,03 	 3 821,47 	 90,89 	 280,13 	 1 688,50 	 167,10 	 187,88 	 15,97 
18.01.2006	 1 624,22 	 1 333,71 	 349,58 	 2 152,00 	 2 608,76 	 35,21 	 16,16 	 1 858,78 	 7 369,86 	 52,09 	 3 747,50 	 755,45 	 167,37 	 321,92 	 684,83 	 76,12 	 3 112,65 	 1 319,40 	 422,37 	 3 804,20 	 90,60 	 279,09 	 1 683,75 	 166,72 	 187,35 	 15,96 
19.01.2006	 1 614,43 	 1 335,53 	 350,05 	 2 152,00 	 2 611,77 	 35,20 	 16,17 	 1 849,83 	 7 369,61 	 52,09 	 3 753,05 	 756,48 	 167,41 	 322,22 	 676,01 	 76,04 	 3 110,78 	 1 319,44 	 422,37 	 3 804,41 	 90,48 	 279,81 	 1 686,72 	 166,92 	 186,98 	 15,96 
20.01.2006	 1 604,42 	 1 328,76 	 348,30 	 2 152,00 	 2 598,65 	 34,73 	 16,18 	 1 828,77 	 7 369,11 	 52,09 	 3 732,87 	 752,67 	 167,34 	 318,92 	 676,13 	 76,08 	 3 116,16 	 1 319,44 	 414,64 	 3 776,76 	 90,39 	 278,23 	 1 674,45 	 166,10 	 186,65 	 15,96 
21.01.2006	 1 610,99 	 1 329,30 	 348,49 	 2 152,00 	 2 599,94 	 34,74 	 16,21 	 1 849,51 	 7 369,61 	 52,09 	 3 736,44 	 753,03 	 167,15 	 319,97 	 674,99 	 76,07 	 3 110,48 	 1 319,92 	 421,14 	 3 781,39 	 90,72 	 278,89 	 1 674,64 	 166,19 	 186,67 	 15,96 
22.01.2006	 1 610,99 	 1 329,30 	 348,49 	 2 152,00 	 2 599,94 	 34,74 	 16,21 	 1 849,51 	 7 369,61 	 52,09 	 3 736,44 	 753,03 	 167,15 	 319,97 	 674,99 	 76,07 	 3 110,48 	 1 319,92 	 421,14 	 3 781,39 	 90,72 	 278,89 	 1 674,64 	 166,19 	 186,67 	 15,96 
23.01.2006	 1 610,99 	 1 329,30 	 348,49 	 2 152,00 	 2 599,94 	 34,74 	 16,21 	 1 849,51 	 7 369,61 	 52,09 	 3 736,44 	 753,03 	 167,15 	 319,97 	 674,99 	 76,07 	 3 110,48 	 1 319,92 	 421,14 	 3 781,39 	 90,72 	 278,89 	 1 674,64 	 166,19 	 186,67 	 15,96 
24.01.2006	 1 620,46 	 1 348,93 	 353,58 	 2 151,00 	 2 637,88 	 35,25 	 16,21 	 1 868,00 	 7 364,55 	 51,89 	 3 790,98 	 764,11 	 166,42 	 327,48 	 685,45 	 76,68 	 3 109,31 	 1 327,57 	 424,68 	 3 831,04 	 92,21 	 284,11 	 1 703,96 	 168,63 	 188,19 	 15,95 
25.01.2006	 1 611,32 	 1 348,64 	 353,53 	 2 150,00 	 2 637,51 	 35,08 	 16,25 	 1 863,49 	 7 362,76 	 51,86 	 3 788,88 	 763,87 	 165,96 	 326,76 	 685,54 	 76,81 	 3 133,37 	 1 325,65 	 424,68 	 3 830,22 	 92,31 	 284,90 	 1 702,97 	 168,58 	 187,32 	 15,94 
26.01.2006	 1 618,63 	 1 351,27 	 354,17 	 2 150,00 	 2 643,00 	 35,00 	 16,25 	 1 868,59 	 7 362,26 	 51,86 	 3 797,24 	 765,38 	 165,99 	 328,80 	 693,73 	 76,84 	 3 131,60 	 1 327,49 	 424,73 	 3 837,75 	 92,61 	 285,20 	 1 704,39 	 168,90 	 187,26 	 15,94 
27.01.2006	 1 621,32 	 1 345,90 	 352,73 	 2 150,00 	 2 632,68 	 35,07 	 16,29 	 1 868,35 	 7 363,01 	 51,86 	 3 782,21 	 762,42 	 165,82 	 325,78 	 687,54 	 76,87 	 3 136,61 	 1 325,28 	 424,78 	 3 840,76 	 92,55 	 284,25 	 1 700,48 	 168,25 	 185,76 	 15,94 
28.01.2006	 1 620,88 	 1 342,41 	 351,81 	 2 150,00 	 2 625,69 	 34,90 	 16,28 	 1 873,48 	 7 361,38 	 51,86 	 3 771,60 	 760,42 	 165,51 	 324,53 	 684,57 	 76,72 	 3 126,90 	 1 324,18 	 424,72 	 3 826,89 	 92,40 	 283,87 	 1 692,31 	 167,81 	 184,69 	 15,94 
29.01.2006	 1 620,88 	 1 342,41 	 351,81 	 2 150,00 	 2 625,69 	 34,90 	 16,28 	 1 873,48 	 7 361,38 	 51,86 	 3 771,60 	 760,42 	 165,51 	 324,53 	 684,57 	 76,72 	 3 126,90 	 1 324,18 	 424,72 	 3 826,89 	 92,40 	 283,87 	 1 692,31 	 167,81 	 184,69 	 15,94 
30.01.2006	 1 620,88 	 1 342,41 	 351,81 	 2 150,00 	 2 625,69 	 34,90 	 16,28 	 1 873,48 	 7 361,38 	 51,86 	 3 771,60 	 760,42 	 165,51 	 324,53 	 684,57 	 76,72 	 3 126,90 	 1 324,18 	 424,72 	 3 826,89 	 92,40 	 283,87 	 1 692,31 	 167,81 	 184,69 	 15,94 
31.01.2006	 1 611,53 	 1 328,51 	 348,14 	 2 150,00 	 2 598,28 	 34,59 	 16,27 	 1 869,81 	 7 359,49 	 52,03 	 3 733,94 	 752,56 	 165,45 	 320,77 	 681,89 	 76,46 	 3 115,33 	 1 318,65 	 424,71 	 3 793,46 	 91,89 	 281,63 	 1 671,85 	 166,07 	 182,68 	 15,94 
01.02.2006	 1 616,59 	 1 329,66 	 348,40 	 2 150,00 	 2 600,21 	 34,58 	 16,30 	 1 877,48 	 7 359,49 	 52,03 	 3 734,26 	 753,10 	 165,04 	 320,17 	 679,67 	 76,43 	 3 103,76 	 1 324,10 	 424,90 	 3 808,62 	 91,63 	 281,44 	 1 673,35 	 166,18 	 183,48 	 15,94 
02.02.2006	 1 625,29 	 1 333,66 	 349,42 	 2 150,00 	 2 607,20 	 34,42 	 16,32 	 1 883,98 	 7 359,49 	 52,03 	 3 747,60 	 755,45 	 165,70 	 323,62 	 685,61 	 76,50 	 3 107,61 	 1 321,94 	 424,81 	 3 825,60 	 92,12 	 282,44 	 1 678,83 	 166,68 	 182,94 	 15,94 
03.02.2006	 1 615,30 	 1 324,83 	 347,09 	 2 150,00 	 2 591,07 	 33,96 	 16,25 	 1 881,59 	 7 359,74 	 52,03 	 3 722,62 	 750,42 	 165,96 	 322,08 	 675,76 	 76,27 	 3 107,18 	 1 315,27 	 424,71 	 3 809,91 	 90,93 	 279,56 	 1 666,47 	 165,61 	 181,30 	 15,94 
04.02.2006	 1 618,09 	 1 327,37 	 347,78 	 2 150,00 	 2 596,56 	 34,04 	 16,34 	 1 876,42 	 7 359,74 	 52,03 	 3 729,73 	 751,85 	 165,99 	 323,50 	 677,63 	 76,31 	 3 100,11 	 1 316,80 	 424,78 	 3 819,91 	 91,01 	 279,09 	 1 668,93 	 165,88 	 181,47 	 15,94 
05.02.2006	 1 618,09 	 1 327,37 	 347,78 	 2 150,00 	 2 596,56 	 34,04 	 16,34 	 1 876,42 	 7 359,74 	 52,03 	 3 729,73 	 751,85 	 165,99 	 323,50 	 677,63 	 76,31 	 3 100,11 	 1 316,80 	 424,78 	 3 819,91 	 91,01 	 279,09 	 1 668,93 	 165,88 	 181,47 	 15,94 
06.02.2006	 1 618,09 	 1 327,37 	 347,78 	 2 150,00 	 2 596,56 	 34,04 	 16,34 	 1 876,42 	 7 359,74 	 52,03 	 3 729,73 	 751,85 	 165,99 	 323,50 	 677,63 	 76,31 	 3 100,11 	 1 316,80 	 424,78 	 3 819,91 	 91,01 	 279,09 	 1 668,93 	 165,88 	 181,47 	 15,94 
07.02.2006	 1 604,11 	 1 318,25 	 345,28 	 2 150,00 	 2 578,17 	 33,99 	 16,31 	 1 879,04 	 7 361,63 	 51,99 	 3 704,02 	 746,72 	 166,09 	 320,15 	 675,31 	 76,15 	 3 100,62 	 1 320,76 	 424,48 	 3 775,08 	 90,91 	 277,86 	 1 657,48 	 164,78 	 181,18 	 15,94 
08.02.2006	 1 600,14 	 1 319,30 	 345,54 	 2 150,00 	 2 580,75 	 34,18 	 16,28 	 1 874,54 	 7 357,97 	 51,99 	 3 706,58 	 747,25 	 166,06 	 320,32 	 675,21 	 76,10 	 3 087,64 	 1 320,96 	 424,73 	 3 761,85 	 90,80 	 277,28 	 1 657,93 	 164,91 	 182,44 	 15,94 
09.02.2006	 1 585,09 	 1 315,95 	 344,67 	 2 150,00 	 2 574,20 	 34,29 	 16,26 	 1 860,91 	 7 362,38 	 51,99 	 3 698,29 	 745,35 	 166,09 	 320,63 	 672,82 	 76,07 	 3 089,68 	 1 317,52 	 424,78 	 3 743,36 	 90,32 	 277,19 	 1 657,67 	 164,49 	 182,07 	 15,94 
10.02.2006	 1 592,18 	 1 315,59 	 344,63 	 2 150,00 	 2 573,01 	 34,15 	 16,31 	 1 869,65 	 7 359,74 	 51,99 	 3 696,38 	 745,25 	 166,04 	 321,14 	 674,13 	 76,11 	 3 086,52 	 1 318,33 	 424,90 	 3 737,02 	 90,61 	 277,38 	 1 654,23 	 164,46 	 181,27 	 15,94 
11.02.2006	 1 596,16 	 1 316,92 	 345,00 	 2 150,00 	 2 575,38 	 33,95 	 16,35 	 1 875,35 	 7 359,49 	 51,99 	 3 700,20 	 745,88 	 165,96 	 318,89 	 679,82 	 76,13 	 3 088,09 	 1 323,28 	 425,31 	 3 751,86 	 90,91 	 278,05 	 1 655,82 	 164,61 	 183,10 	 15,94 
12.02.2006	 1 596,16 	 1 316,92 	 345,00 	 2 150,00 	 2 575,38 	 33,95 	 16,35 	 1 875,35 	 7 359,49 	 51,99 	 3 700,20 	 745,88 	 165,96 	 318,89 	 679,82 	 76,13 	 3 088,09 	 1 323,28 	 425,31 	 3 751,86 	 90,91 	 278,05 	 1 655,82 	 164,61 	 183,10 	 15,94 
13.02.2006	 1 596,16 	 1 316,92 	 345,00 	 2 150,00 	 2 575,38 	 33,95 	 16,35 	 1 875,35 	 7 359,49 	 51,99 	 3 700,20 	 745,88 	 165,96 	 318,89 	 679,82 	 76,13 	 3 088,09 	 1 323,28 	 425,31 	 3 751,86 	 90,91 	 278,05 	 1 655,82 	 164,61 	 183,10 	 15,94 
14.02.2006	 1 585,20 	 1 307,11 	 342,50 	 2 150,00 	 2 556,46 	 33,71 	 16,35 	 1 862,52 	 7 362,26 	 51,93 	 3 672,70 	 740,43 	 165,93 	 315,03 	 674,47 	 76,14 	 3 090,47 	 1 319,26 	 425,25 	 3 738,63 	 90,17 	 274,04 	 1 643,29 	 163,36 	 182,21 	 15,94 
15.02.2006	 1 584,66 	 1 309,94 	 343,18 	 2 150,00 	 2 561,94 	 33,74 	 16,38 	 1 861,23 	 7 362,38 	 51,93 	 3 680,56 	 741,97 	 165,83 	 315,06 	 674,70 	 76,28 	 3 079,32 	 1 320,68 	 425,45 	 3 738,53 	 90,05 	 274,16 	 1 645,56 	 163,73 	 183,16 	 15,94 
16.02.2006	 1 596,05 	 1 309,38 	 343,02 	 2 150,00 	 2 560,76 	 33,74 	 16,40 	 1 862,28 	 7 362,38 	 51,93 	 3 679,30 	 741,62 	 165,78 	 315,49 	 676,23 	 76,24 	 3 081,55 	 1 320,92 	 425,49 	 3 729,71 	 89,90 	 274,62 	 1 643,42 	 163,66 	 182,87 	 15,94 
17.02.2006	 1 587,55 	 1 306,21 	 342,13 	 2 151,00 	 2 554,53 	 33,69 	 16,41 	 1 856,63 	 7 365,68 	 51,96 	 3 669,71 	 739,84 	 165,78 	 314,63 	 678,44 	 76,22 	 3 083,85 	 1 317,29 	 425,53 	 3 735,43 	 90,46 	 272,44 	 1 640,73 	 163,26 	 182,53 	 15,95 
18.02.2006	 1 585,18 	 1 305,42 	 341,96 	 2 151,00 	 2 553,56 	 33,81 	 16,43 	 1 858,40 	 7 361,40 	 51,96 	 3 667,83 	 739,44 	 165,75 	 316,64 	 679,06 	 76,23 	 3 078,32 	 1 314,19 	 425,44 	 3 732,52 	 90,06 	 271,41 	 1 636,61 	 163,16 	 181,75 	 15,95 
19.02.2006	 1 585,18 	 1 305,42 	 341,96 	 2 151,00 	 2 553,56 	 33,81 	 16,43 	 1 858,40 	 7 361,40 	 51,96 	 3 667,83 	 739,44 	 165,75 	 316,64 	 679,06 	 76,23 	 3 078,32 	 1 314,19 	 425,44 	 3 732,52 	 90,06 	 271,41 	 1 636,61 	 163,16 	 181,75 	 15,95 
20.02.2006	 1 585,18 	 1 305,42 	 341,96 	 2 151,00 	 2 553,56 	 33,81 	 16,43 	 1 858,40 	 7 361,40 	 51,96 	 3 667,83 	 739,44 	 165,75 	 316,64 	 679,06 	 76,23 	 3 078,32 	 1 314,19 	 425,44 	 3 732,52 	 90,06 	 271,41 	 1 636,61 	 163,16 	 181,75 	 15,95 
21.02.2006	 1 591,85 	 1 312,79 	 344,00 	 2 151,00 	 2 567,97 	 33,97 	 16,45 	 1 869,13 	 7 362,91 	 51,81 	 3 688,90 	 743,61 	 165,65 	 318,53 	 683,29 	 76,43 	 3 076,98 	 1 320,69 	 425,52 	 3 745,75 	 90,42 	 273,92 	 1 643,55 	 164,11 	 181,93 	 15,95 
22.02.2006	 1 589,48 	 1 310,35 	 343,41 	 2 151,00 	 2 562,49 	 34,02 	 16,42 	 1 873,37 	 7 362,91 	 51,81 	 3 681,64 	 742,18 	 165,78 	 318,03 	 678,70 	 76,30 	 3 076,98 	 1 318,86 	 425,41 	 3 748,87 	 90,03 	 273,26 	 1 643,24 	 163,78 	 181,17 	 15,95 
23.02.2006	 1 584,00 	 1 309,19 	 343,08 	 2 151,00 	 2 560,23 	 32,42 	 16,43 	 1 870,76 	 7 365,05 	 51,81 	 3 678,18 	 741,48 	 165,40 	 318,36 	 671,45 	 76,32 	 3 081,22 	 1 318,50 	 425,33 	 3 749,62 	 89,64 	 272,42 	 1 642,99 	 163,67 	 181,11 	 15,95 
24.02.2006	 1 588,94 	 1 312,87 	 344,13 	 2 151,00 	 2 567,86 	 32,31 	 16,48 	 1 871,49 	 7 361,40 	 51,81 	 3 689,22 	 743,54 	 165,59 	 319,04 	 678,23 	 76,32 	 3 078,10 	 1 322,84 	 425,25 	 3 764,90 	 90,09 	 272,93 	 1 645,94 	 164,12 	 183,52 	 15,95 
25.02.2006	 1 594,54 	 1 308,91 	 343,17 	 2 151,00 	 2 560,12 	 32,43 	 16,52 	 1 864,19 	 7 365,56 	 51,81 	 3 677,24 	 741,43 	 165,27 	 317,99 	 676,56 	 76,32 	 3 092,23 	 1 324,79 	 425,16 	 3 762,85 	 90,26 	 272,12 	 1 640,92 	 163,61 	 184,39 	 15,95 
26.02.2006	 1 594,54 	 1 308,91 	 343,17 	 2 151,00 	 2 560,12 	 32,43 	 16,52 	 1 864,19 	 7 365,56 	 51,81 	 3 677,24 	 741,43 	 165,27 	 317,99 	 676,56 	 76,32 	 3 092,23 	 1 324,79 	 425,16 	 3 762,85 	 90,26 	 272,12 	 1 640,92 	 163,61 	 184,39 	 15,95 
27.02.2006	 1 594,54 	 1 308,91 	 343,17 	 2 151,00 	 2 560,12 	 32,43 	 16,52 	 1 864,19 	 7 365,56 	 51,81 	 3 677,24 	 741,43 	 165,27 	 317,99 	 676,56 	 76,32 	 3 092,23 	 1 324,79 	 425,16 	 3 762,85 	 90,26 	 272,12 	 1 640,92 	 163,61 	 184,39 	 15,95 
28.02.2006	 1 587,98 	 1 303,16 	 341,59 	 2 151,00 	 2 547,11 	 32,31 	 16,50 	 1 871,98 	 7 361,40 	 51,87 	 3 659,41 	 737,69 	 164,95 	 317,11 	 675,93 	 76,49 	 3 087,95 	 1 325,24 	 424,91 	 3 740,70 	 90,09 	 269,95 	 1 628,37 	 162,91 	 185,26 	 15,95 
01.03.2006	 1 590,13 	 1 305,22 	 342,13 	 2 151,00 	 2 552,38 	 32,50 	 16,51 	 1 886,26 	 7 363,16 	 51,87 	 3 666,58 	 739,34 	 165,08 	 317,98 	 676,84 	 76,49 	 3 083,52 	 1 324,71 	 424,87 	 3 743,71 	 90,28 	 270,29 	 1 629,98 	 163,13 	 184,96 	 15,95 
02.03.2006	 1 598,84 	 1 313,75 	 344,36 	 2 151,00 	 2 569,26 	 33,08 	 16,52 	 1 889,74 	 7 361,40 	 51,87 	 3 691,12 	 744,17 	 164,86 	 320,02 	 680,16 	 76,75 	 3 086,75 	 1 330,04 	 424,78 	 3 773,39 	 90,73 	 272,40 	 1 644,87 	 164,22 	 185,66 	 15,95 
03.03.2006	 1 604,01 	 1 312,38 	 344,06 	 2 150,00 	 2 566,56 	 33,05 	 16,55 	 1 896,36 	 7 362,26 	 51,85 	 3 684,98 	 743,39 	 164,56 	 321,31 	 681,37 	 76,71 	 3 092,37 	 1 328,68 	 424,88 	 3 760,03 	 90,60 	 271,59 	 1 640,09 	 164,06 	 185,15 	 15,94 
04.03.2006	 1 603,68 	 1 320,72 	 346,19 	 2 150,00 	 2 582,69 	 32,46 	 16,57 	 1 896,78 	 7 359,49 	 51,85 	 3 710,42 	 748,23 	 164,44 	 322,31 	 678,32 	 76,98 	 3 090,58 	 1 327,86 	 424,72 	 3 766,69 	 90,31 	 273,44 	 1 652,51 	 165,09 	 184,58 	 15,94 
05.03.2006	 1 603,68 	 1 320,72 	 346,19 	 2 150,00 	 2 582,69 	 32,46 	 16,57 	 1 896,78 	 7 359,49 	 51,85 	 3 710,42 	 748,23 	 164,44 	 322,31 	 678,32 	 76,98 	 3 090,58 	 1 327,86 	 424,72 	 3 766,69 	 90,31 	 273,44 	 1 652,51 	 165,09 	 184,58 	 15,94 
06.03.2006	 1 603,68 	 1 320,72 	 346,19 	 2 150,00 	 2 582,69 	 32,46 	 16,57 	 1 896,78 	 7 359,49 	 51,85 	 3 710,42 	 748,23 	 164,44 	 322,31 	 678,32 	 76,98 	 3 090,58 	 1 327,86 	 424,72 	 3 766,69 	 90,31 	 273,44 	 1 652,51 	 165,09 	 184,58 	 15,94 
07.03.2006	 1 600,78 	 1 324,01 	 347,01 	 2 150,00 	 2 589,78 	 32,52 	 16,60 	 1 893,36 	 7 361,38 	 51,89 	 3 719,72 	 749,94 	 164,69 	 324,27 	 679,00 	 77,11 	 3 098,88 	 1 323,20 	 424,90 	 3 777,44 	 90,85 	 273,87 	 1 660,23 	 165,52 	 183,69 	 15,94 
08.03.2006	 1 585,30 	 1 311,14 	 343,80 	 2 150,00 	 2 564,63 	 32,28 	 16,61 	 1 880,69 	 7 361,63 	 51,89 	 3 683,71 	 742,67 	 165,07 	 320,66 	 664,52 	 76,80 	 3 098,09 	 1 317,56 	 424,74 	 3 738,85 	 89,35 	 270,78 	 1 644,55 	 163,90 	 182,48 	 15,94 
09.03.2006	 1 585,30 	 1 311,14 	 343,80 	 2 150,00 	 2 564,63 	 32,28 	 16,61 	 1 880,69 	 7 361,63 	 51,89 	 3 683,71 	 742,67 	 165,07 	 320,66 	 664,52 	 76,80 	 3 098,09 	 1 317,56 	 424,74 	 3 738,85 	 89,35 	 270,78 	 1 644,55 	 163,90 	 182,48 	 15,94 
10.03.2006	 1 581,86 	 1 311,50 	 343,90 	 2 150,00 	 2 565,27 	 31,12 	 16,64 	 1 863,97 	 7 361,63 	 51,89 	 3 685,92 	 742,94 	 165,26 	 319,77 	 661,93 	 76,79 	 3 081,60 	 1 320,76 	 424,84 	 3 735,09 	 89,42 	 271,95 	 1 641,91 	 163,94 	 182,98 	 15,94 
11.03.2006	 1 582,29 	 1 310,10 	 343,54 	 2 150,00 	 2 562,37 	 30,84 	 16,66 	 1 852,81 	 7 362,13 	 51,89 	 3 680,56 	 742,26 	 165,32 	 321,40 	 658,84 	 76,73 	 3 084,99 	 1 320,35 	 424,83 	 3 736,38 	 89,05 	 272,68 	 1 636,66 	 163,76 	 181,71 	 15,94 
12.03.2006	 1 582,29 	 1 310,10 	 343,54 	 2 150,00 	 2 562,37 	 30,84 	 16,66 	 1 852,81 	 7 362,13 	 51,89 	 3 680,56 	 742,26 	 165,32 	 321,40 	 658,84 	 76,73 	 3 084,99 	 1 320,35 	 424,83 	 3 736,38 	 89,05 	 272,68 	 1 636,66 	 163,76 	 181,71 	 15,94 
13.03.2006	 1 582,29 	 1 310,10 	 343,54 	 2 150,00 	 2 562,37 	 30,84 	 16,66 	 1 852,81 	 7 362,13 	 51,89 	 3 680,56 	 742,26 	 165,32 	 321,40 	 658,84 	 76,73 	 3 084,99 	 1 320,35 	 424,83 	 3 736,38 	 89,05 	 272,68 	 1 636,66 	 163,76 	 181,71 	 15,94 
14.03.2006	 1 574,55 	 1 311,82 	 343,92 	 2 150,00 	 2 565,70 	 30,54 	 16,67 	 1 853,37 	 7 361,38 	 51,98 	 3 685,61 	 743,06 	 165,29 	 321,56 	 660,18 	 76,76 	 3 081,17 	 1 320,68 	 424,87 	 3 706,28 	 89,52 	 273,34 	 1 633,55 	 163,95 	 180,80 	 15,94 
