Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2005 по 31.12.2005																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
09.08.2005	 1 646,99 	 1 358,28 	 356,04 	 2 149,00 	 2 656,38 	 33,78 	 15,82 	 1 768,00 	 7 358,20 	 52,48 	 3 816,71 	 769,40 	 171,44 	 335,12 	 654,52 	 75,57 	 3 151,79 	 1 299,35 	 430,45 	 3 820,38 	 89,99 	 284,73 	 1 702,25 	 169,79 	 191,55 	 15,94 
10.08.2005	 1 642,82 	 1 360,50 	 356,59 	 2 150,00 	 2 660,73 	 33,64 	 15,86 	 1 770,06 	 7 362,13 	 52,50 	 3 822,56 	 770,69 	 171,73 	 336,46 	 657,28 	 75,76 	 3 156,24 	 1 300,55 	 432,16 	 3 837,53 	 90,12 	 284,84 	 1 709,67 	 170,04 	 192,02 	 15,94 
11.08.2005	 1 642,28 	 1 361,36 	 356,84 	 2 150,00 	 2 662,67 	 33,62 	 15,86 	 1 768,53 	 7 361,00 	 52,50 	 3 825,96 	 771,19 	 171,73 	 336,36 	 660,52 	 75,72 	 3 152,54 	 1 304,26 	 431,94 	 3 849,15 	 90,44 	 284,80 	 1 710,56 	 170,18 	 193,47 	 15,94 
12.08.2005	 1 656,14 	 1 364,99 	 357,73 	 2 150,00 	 2 669,33 	 33,53 	 15,89 	 1 778,70 	 7 361,25 	 52,50 	 3 836,20 	 772,99 	 172,07 	 338,00 	 662,20 	 75,76 	 3 161,17 	 1 304,41 	 430,22 	 3 874,73 	 91,01 	 285,82 	 1 717,60 	 170,62 	 195,18 	 15,94 
13.08.2005	 1 664,96 	 1 371,30 	 359,44 	 2 150,00 	 2 681,80 	 33,80 	 15,91 	 1 790,77 	 7 361,63 	 52,50 	 3 852,70 	 776,73 	 172,21 	 339,88 	 666,25 	 75,94 	 3 168,20 	 1 303,78 	 432,16 	 3 901,28 	 91,22 	 288,38 	 1 726,91 	 171,41 	 196,19 	 15,94 
14.08.2005	 1 664,96 	 1 371,30 	 359,44 	 2 150,00 	 2 681,80 	 33,80 	 15,91 	 1 790,77 	 7 361,63 	 52,50 	 3 852,70 	 776,73 	 172,21 	 339,88 	 666,25 	 75,94 	 3 168,20 	 1 303,78 	 432,16 	 3 901,28 	 91,22 	 288,38 	 1 726,91 	 171,41 	 196,19 	 15,94 
15.08.2005	 1 664,96 	 1 371,30 	 359,44 	 2 150,00 	 2 681,80 	 33,80 	 15,91 	 1 790,77 	 7 361,63 	 52,50 	 3 852,70 	 776,73 	 172,21 	 339,88 	 666,25 	 75,94 	 3 168,20 	 1 303,78 	 432,16 	 3 901,28 	 91,22 	 288,38 	 1 726,91 	 171,41 	 196,19 	 15,94 
16.08.2005	 1 661,31 	 1 362,27 	 357,07 	 2 150,00 	 2 664,50 	 33,75 	 15,91 	 1 796,46 	 7 361,25 	 52,50 	 3 828,01 	 771,69 	 172,41 	 335,39 	 654,75 	 75,75 	 3 178,93 	 1 298,90 	 432,60 	 3 899,67 	 90,46 	 286,40 	 1 717,87 	 170,29 	 196,34 	 15,94 
17.08.2005	 1 652,28 	 1 359,13 	 356,28 	 2 150,00 	 2 658,05 	 33,75 	 15,88 	 1 789,95 	 7 363,01 	 52,50 	 3 819,17 	 769,92 	 172,21 	 333,36 	 657,39 	 75,66 	 3 168,20 	 1 297,88 	 432,51 	 3 898,59 	 90,61 	 285,89 	 1 713,08 	 169,88 	 197,10 	 15,94 
18.08.2005	 1 641,96 	 1 351,65 	 354,46 	 2 150,00 	 2 643,86 	 33,53 	 15,87 	 1 790,40 	 7 361,88 	 52,50 	 3 797,92 	 765,60 	 172,34 	 333,44 	 657,05 	 75,51 	 3 164,13 	 1 294,48 	 432,20 	 3 888,92 	 89,97 	 282,83 	 1 705,20 	 168,99 	 195,73 	 15,94 
19.08.2005	 1 632,28 	 1 348,51 	 353,72 	 2 150,00 	 2 637,30 	 33,58 	 15,85 	 1 774,07 	 7 360,24 	 52,50 	 3 788,88 	 763,82 	 172,28 	 332,24 	 657,25 	 75,46 	 3 161,64 	 1 294,36 	 429,89 	 3 883,55 	 89,83 	 282,60 	 1 706,01 	 168,56 	 195,24 	 15,94 
20.08.2005	 1 612,82 	 1 333,83 	 349,87 	 2 150,00 	 2 608,70 	 33,44 	 15,89 	 1 760,56 	 7 361,50 	 52,50 	 3 748,58 	 755,49 	 172,34 	 327,73 	 649,38 	 75,17 	 3 150,42 	 1 287,27 	 430,90 	 3 847,53 	 88,81 	 279,39 	 1 685,94 	 166,72 	 194,06 	 15,94 
21.08.2005	 1 612,82 	 1 333,83 	 349,87 	 2 150,00 	 2 608,70 	 33,44 	 15,89 	 1 760,56 	 7 361,50 	 52,50 	 3 748,58 	 755,49 	 172,34 	 327,73 	 649,38 	 75,17 	 3 150,42 	 1 287,27 	 430,90 	 3 847,53 	 88,81 	 279,39 	 1 685,94 	 166,72 	 194,06 	 15,94 
22.08.2005	 1 612,82 	 1 333,83 	 349,87 	 2 150,00 	 2 608,70 	 33,44 	 15,89 	 1 760,56 	 7 361,50 	 52,50 	 3 748,58 	 755,49 	 172,34 	 327,73 	 649,38 	 75,17 	 3 150,42 	 1 287,27 	 430,90 	 3 847,53 	 88,81 	 279,39 	 1 685,94 	 166,72 	 194,06 	 15,94 
23.08.2005	 1 622,28 	 1 339,15 	 351,36 	 2 150,00 	 2 619,35 	 33,61 	 15,88 	 1 775,10 	 7 361,50 	 52,50 	 3 763,68 	 758,51 	 172,24 	 328,39 	 649,66 	 75,21 	 3 144,72 	 1 288,62 	 430,86 	 3 866,45 	 89,17 	 279,80 	 1 688,00 	 167,37 	 195,67 	 15,94 
24.08.2005	 1 624,32 	 1 344,80 	 352,69 	 2 150,00 	 2 630,20 	 33,78 	 15,87 	 1 787,79 	 7 361,88 	 52,50 	 3 778,89 	 761,78 	 172,14 	 328,35 	 654,77 	 75,31 	 3 153,17 	 1 288,58 	 431,94 	 3 866,35 	 89,03 	 280,51 	 1 692,25 	 168,09 	 195,53 	 15,94 
25.08.2005	 1 618,63 	 1 339,52 	 351,22 	 2 150,00 	 2 619,88 	 33,62 	 15,87 	 1 791,97 	 7 361,50 	 52,50 	 3 764,34 	 758,79 	 171,73 	 329,30 	 653,78 	 75,22 	 3 151,10 	 1 283,43 	 433,03 	 3 854,30 	 88,51 	 280,83 	 1 684,89 	 167,41 	 194,30 	 15,94 
26.08.2005	 1 633,68 	 1 351,05 	 354,30 	 2 150,00 	 2 642,46 	 33,75 	 15,90 	 1 806,57 	 7 362,76 	 52,50 	 3 795,23 	 765,27 	 171,66 	 332,95 	 653,24 	 75,55 	 3 147,04 	 1 285,85 	 431,64 	 3 878,71 	 88,87 	 283,08 	 1 705,81 	 168,85 	 195,39 	 15,94 
27.08.2005	 1 632,82 	 1 355,40 	 355,45 	 2 150,00 	 2 650,74 	 33,95 	 15,89 	 1 800,59 	 7 361,50 	 52,50 	 3 809,02 	 767,60 	 171,59 	 333,87 	 653,17 	 75,57 	 3 158,82 	 1 287,23 	 433,25 	 3 885,48 	 89,32 	 283,97 	 1 714,31 	 169,43 	 196,39 	 15,94 
28.08.2005	 1 632,82 	 1 355,40 	 355,45 	 2 150,00 	 2 650,74 	 33,95 	 15,89 	 1 800,59 	 7 361,50 	 52,50 	 3 809,02 	 767,60 	 171,59 	 333,87 	 653,17 	 75,57 	 3 158,82 	 1 287,23 	 433,25 	 3 885,48 	 89,32 	 283,97 	 1 714,31 	 169,43 	 196,39 	 15,94 
29.08.2005	 1 632,82 	 1 355,40 	 355,45 	 2 150,00 	 2 650,74 	 33,95 	 15,89 	 1 800,59 	 7 361,50 	 52,50 	 3 809,02 	 767,60 	 171,59 	 333,87 	 653,17 	 75,57 	 3 158,82 	 1 287,23 	 433,25 	 3 885,48 	 89,32 	 283,97 	 1 714,31 	 169,43 	 196,39 	 15,94 
30.08.2005	 1 623,79 	 1 353,99 	 355,01 	 2 150,00 	 2 648,26 	 34,09 	 15,89 	 1 802,71 	 7 362,51 	 52,50 	 3 804,30 	 766,98 	 171,73 	 334,88 	 651,59 	 75,61 	 3 160,54 	 1 282,78 	 432,29 	 3 882,15 	 89,37 	 284,03 	 1 713,56 	 169,26 	 194,91 	 15,94 
31.08.2005	 1 611,31 	 1 343,62 	 352,41 	 2 151,00 	 2 628,31 	 33,89 	 15,90 	 1 795,94 	 7 364,93 	 52,51 	 3 776,00 	 761,21 	 171,87 	 331,78 	 648,26 	 75,35 	 3 153,15 	 1 277,73 	 431,28 	 3 853,09 	 88,97 	 281,43 	 1 696,04 	 168,01 	 193,50 	 15,95 
01.09.2005	 1 608,20 	 1 343,20 	 352,28 	 2 151,00 	 2 627,02 	 33,96 	 15,90 	 1 803,55 	 7 364,17 	 52,51 	 3 774,68 	 760,93 	 171,87 	 333,31 	 649,06 	 75,32 	 3 140,61 	 1 274,97 	 431,01 	 3 840,29 	 88,80 	 280,81 	 1 695,10 	 167,92 	 193,04 	 15,95 
02.09.2005	 1 624,97 	 1 357,95 	 356,09 	 2 151,00 	 2 655,95 	 34,41 	 15,90 	 1 810,15 	 7 366,44 	 52,51 	 3 816,20 	 769,30 	 172,01 	 338,12 	 667,16 	 75,57 	 3 140,12 	 1 279,44 	 432,36 	 3 881,37 	 90,39 	 284,64 	 1 716,47 	 169,75 	 194,23 	 15,95 
03.09.2005	 1 647,45 	 1 380,17 	 362,00 	 2 151,00 	 2 699,40 	 35,12 	 15,93 	 1 818,95 	 7 366,44 	 52,51 	 3 878,82 	 781,81 	 172,29 	 346,61 	 678,78 	 76,00 	 3 168,77 	 1 285,29 	 431,84 	 3 956,01 	 92,03 	 290,31 	 1 750,84 	 172,53 	 196,59 	 15,95 
04.09.2005	 1 647,45 	 1 380,17 	 362,00 	 2 151,00 	 2 699,40 	 35,12 	 15,93 	 1 818,95 	 7 366,44 	 52,51 	 3 878,82 	 781,81 	 172,29 	 346,61 	 678,78 	 76,00 	 3 168,77 	 1 285,29 	 431,84 	 3 956,01 	 92,03 	 290,31 	 1 750,84 	 172,53 	 196,59 	 15,95 
05.09.2005	 1 647,45 	 1 380,17 	 362,00 	 2 151,00 	 2 699,40 	 35,12 	 15,93 	 1 818,95 	 7 366,44 	 52,51 	 3 878,82 	 781,81 	 172,29 	 346,61 	 678,78 	 76,00 	 3 168,77 	 1 285,29 	 431,84 	 3 956,01 	 92,03 	 290,31 	 1 750,84 	 172,53 	 196,59 	 15,95 
06.09.2005	 1 650,57 	 1 387,61 	 361,65 	 2 151,00 	 2 696,60 	 35,11 	 15,95 	 1 814,12 	 7 364,67 	 52,51 	 3 873,58 	 780,93 	 172,42 	 345,51 	 682,90 	 76,28 	 3 192,45 	 1 284,60 	 431,71 	 3 973,33 	 92,78 	 290,41 	 1 749,21 	 172,35 	 197,10 	 15,95 
07.09.2005	 1 648,32 	 1 370,74 	 359,55 	 2 152,00 	 2 680,85 	 34,92 	 16,01 	 1 806,81 	 7 369,61 	 52,55 	 3 850,76 	 776,43 	 172,64 	 342,34 	 677,65 	 76,28 	 3 193,93 	 1 284,16 	 430,40 	 3 958,07 	 92,04 	 287,83 	 1 736,81 	 171,35 	 196,26 	 15,96 
08.09.2005	 1 655,43 	 1 375,39 	 360,83 	 2 152,00 	 2 690,54 	 34,77 	 16,03 	 1 812,29 	 7 369,11 	 52,55 	 3 864,60 	 779,33 	 172,57 	 344,56 	 689,01 	 76,31 	 3 187,97 	 1 284,66 	 431,35 	 3 967,32 	 92,63 	 289,04 	 1 742,86 	 171,98 	 196,04 	 15,96 
09.09.2005	 1 656,82 	 1 368,83 	 359,00 	 2 152,00 	 2 676,98 	 34,60 	 16,03 	 1 817,41 	 7 369,86 	 52,55 	 3 845,60 	 775,44 	 172,68 	 344,62 	 680,73 	 76,16 	 3 184,62 	 1 282,33 	 430,98 	 3 955,81 	 91,84 	 287,07 	 1 735,13 	 171,12 	 194,99 	 15,96 
10.09.2005	 1 661,13 	 1 366,52 	 358,46 	 2 152,00 	 2 673,00 	 34,24 	 16,08 	 1 823,88 	 7 368,60 	 52,55 	 3 839,77 	 774,13 	 172,30 	 343,27 	 675,35 	 76,17 	 3 176,12 	 1 282,33 	 428,60 	 3 951,50 	 91,26 	 286,31 	 1 733,32 	 170,83 	 194,62 	 15,96 
11.09.2005	 1 661,13 	 1 366,52 	 358,46 	 2 152,00 	 2 673,00 	 34,24 	 16,08 	 1 823,88 	 7 368,60 	 52,55 	 3 839,77 	 774,13 	 172,30 	 343,27 	 675,35 	 76,17 	 3 176,12 	 1 282,33 	 428,60 	 3 951,50 	 91,26 	 286,31 	 1 733,32 	 170,83 	 194,62 	 15,96 
12.09.2005	 1 661,13 	 1 366,52 	 358,46 	 2 152,00 	 2 673,00 	 34,24 	 16,08 	 1 823,88 	 7 368,60 	 52,55 	 3 839,77 	 774,13 	 172,30 	 343,27 	 675,35 	 76,17 	 3 176,12 	 1 282,33 	 428,60 	 3 951,50 	 91,26 	 286,31 	 1 733,32 	 170,83 	 194,62 	 15,96 
13.09.2005	 1 660,38 	 1 356,27 	 355,84 	 2 152,00 	 2 652,99 	 34,24 	 16,06 	 1 818,03 	 7 369,86 	 52,57 	 3 810,54 	 768,28 	 172,23 	 340,61 	 674,54 	 75,89 	 3 174,57 	 1 284,39 	 428,26 	 3 932,13 	 90,83 	 285,14 	 1 718,23 	 169,54 	 196,03 	 15,96 
14.09.2005	 1 657,35 	 1 353,64 	 355,10 	 2 151,00 	 2 647,34 	 34,35 	 16,05 	 1 817,64 	 7 364,93 	 52,55 	 3 804,05 	 766,78 	 172,08 	 339,43 	 674,34 	 75,78 	 3 165,73 	 1 281,08 	 429,51 	 3 920,95 	 90,73 	 284,86 	 1 711,97 	 169,21 	 194,70 	 15,95 
15.09.2005	 1 657,13 	 1 351,98 	 354,63 	 2 151,00 	 2 644,12 	 34,59 	 16,04 	 1 823,50 	 7 366,19 	 52,55 	 3 799,35 	 765,86 	 171,74 	 337,70 	 671,04 	 75,96 	 3 158,98 	 1 281,12 	 429,60 	 3 925,57 	 89,95 	 283,02 	 1 709,31 	 169,00 	 194,85 	 15,95 
16.09.2005	 1 653,37 	 1 343,91 	 352,58 	 2 151,00 	 2 628,52 	 34,51 	 16,05 	 1 817,64 	 7 365,30 	 52,55 	 3 777,33 	 761,32 	 171,60 	 337,92 	 673,42 	 75,82 	 3 162,12 	 1 282,04 	 429,81 	 3 907,72 	 89,79 	 281,45 	 1 701,20 	 168,01 	 194,80 	 15,95 
17.09.2005	 1 654,01 	 1 349,48 	 353,99 	 2 151,00 	 2 639,38 	 34,74 	 16,05 	 1 818,49 	 7 365,56 	 52,55 	 3 791,64 	 764,47 	 171,39 	 339,04 	 677,26 	 76,00 	 3 153,56 	 1 281,23 	 430,05 	 3 895,46 	 90,53 	 282,61 	 1 702,01 	 168,70 	 194,28 	 15,95 
18.09.2005	 1 654,01 	 1 349,48 	 353,99 	 2 151,00 	 2 639,38 	 34,74 	 16,05 	 1 818,49 	 7 365,56 	 52,55 	 3 791,64 	 764,47 	 171,39 	 339,04 	 677,26 	 76,00 	 3 153,56 	 1 281,23 	 430,05 	 3 895,46 	 90,53 	 282,61 	 1 702,01 	 168,70 	 194,28 	 15,95 
19.09.2005	 1 654,01 	 1 349,48 	 353,99 	 2 151,00 	 2 639,38 	 34,74 	 16,05 	 1 818,49 	 7 365,56 	 52,55 	 3 791,64 	 764,47 	 171,39 	 339,04 	 677,26 	 76,00 	 3 153,56 	 1 281,23 	 430,05 	 3 895,46 	 90,53 	 282,61 	 1 702,01 	 168,70 	 194,28 	 15,95 
20.09.2005	 1 640,45 	 1 333,17 	 349,59 	 2 150,00 	 2 607,41 	 34,56 	 16,02 	 1 819,49 	 7 361,88 	 52,63 	 3 745,97 	 755,04 	 171,31 	 334,20 	 669,91 	 75,55 	 3 153,17 	 1 277,67 	 429,87 	 3 870,54 	 89,20 	 279,38 	 1 682,12 	 166,64 	 192,72 	 15,94 
21.09.2005	 1 655,39 	 1 335,65 	 350,25 	 2 150,00 	 2 612,79 	 34,67 	 16,05 	 1 839,73 	 7 362,76 	 52,63 	 3 753,82 	 756,62 	 171,11 	 336,19 	 672,93 	 75,69 	 3 139,02 	 1 279,72 	 428,41 	 3 882,25 	 88,68 	 279,76 	 1 682,78 	 166,97 	 193,19 	 15,94 
22.09.2005	 1 656,25 	 1 342,03 	 351,88 	 2 150,00 	 2 624,72 	 35,02 	 16,05 	 1 838,86 	 7 362,76 	 52,63 	 3 770,28 	 760,20 	 171,11 	 336,71 	 671,85 	 75,75 	 3 141,99 	 1 279,00 	 429,42 	 3 883,11 	 89,23 	 281,14 	 1 692,25 	 167,74 	 192,84 	 15,94 
23.09.2005	 1 654,00 	 1 343,67 	 352,29 	 2 150,00 	 2 628,27 	 35,00 	 16,06 	 1 847,08 	 7 361,75 	 52,63 	 3 776,24 	 761,25 	 171,14 	 337,95 	 672,80 	 75,81 	 3 147,90 	 1 279,91 	 428,59 	 3 891,39 	 89,10 	 280,81 	 1 692,11 	 167,99 	 193,44 	 15,94 
24.09.2005	 1 632,50 	 1 333,71 	 349,59 	 2 150,00 	 2 609,13 	 34,81 	 16,03 	 1 833,61 	 7 361,63 	 52,63 	 3 747,93 	 755,42 	 170,91 	 334,96 	 666,89 	 75,62 	 3 146,95 	 1 277,18 	 428,43 	 3 841,41 	 88,25 	 278,50 	 1 676,87 	 166,70 	 192,58 	 15,94 
25.09.2005	 1 632,50 	 1 333,71 	 349,59 	 2 150,00 	 2 609,13 	 34,81 	 16,03 	 1 833,61 	 7 361,63 	 52,63 	 3 747,93 	 755,42 	 170,91 	 334,96 	 666,89 	 75,62 	 3 146,95 	 1 277,18 	 428,43 	 3 841,41 	 88,25 	 278,50 	 1 676,87 	 166,70 	 192,58 	 15,94 
26.09.2005	 1 632,50 	 1 333,71 	 349,59 	 2 150,00 	 2 609,13 	 34,81 	 16,03 	 1 833,61 	 7 361,63 	 52,63 	 3 747,93 	 755,42 	 170,91 	 334,96 	 666,89 	 75,62 	 3 146,95 	 1 277,18 	 428,43 	 3 841,41 	 88,25 	 278,50 	 1 676,87 	 166,70 	 192,58 	 15,94 
27.09.2005	 1 629,38 	 1 324,42 	 347,16 	 2 150,00 	 2 590,32 	 34,54 	 16,03 	 1 831,97 	 7 362,26 	 52,63 	 3 721,33 	 750,23 	 170,63 	 330,86 	 661,44 	 75,32 	 3 132,51 	 1 273,28 	 428,33 	 3 814,85 	 87,65 	 276,40 	 1 665,05 	 165,56 	 191,19 	 15,94 
28.09.2005	 1 622,50 	 1 321,04 	 346,20 	 2 150,00 	 2 583,55 	 34,21 	 16,04 	 1 834,24 	 7 362,76 	 52,63 	 3 711,70 	 748,16 	 170,30 	 330,14 	 660,13 	 75,26 	 3 119,74 	 1 271,78 	 427,99 	 3 801,41 	 87,66 	 275,23 	 1 659,65 	 165,10 	 190,37 	 15,94 
29.09.2005	 1 630,88 	 1 323,00 	 346,79 	 2 150,00 	 2 587,63 	 34,16 	 16,06 	 1 825,67 	 7 363,01 	 52,63 	 3 717,79 	 749,43 	 170,09 	 330,96 	 661,97 	 75,34 	 3 113,59 	 1 271,10 	 428,29 	 3 806,90 	 88,05 	 275,60 	 1 663,51 	 165,38 	 190,33 	 15,94 
30.09.2005	 1 635,18 	 1 325,16 	 347,30 	 2 150,00 	 2 591,83 	 33,95 	 16,07 	 1 834,16 	 7 362,76 	 52,63 	 3 723,27 	 750,55 	 170,16 	 331,65 	 664,20 	 75,44 	 3 115,16 	 1 272,34 	 427,44 	 3 792,28 	 87,64 	 276,39 	 1 663,38 	 165,63 	 190,18 	 15,94 
01.10.2005	 1 633,78 	 1 321,49 	 346,41 	 2 150,00 	 2 584,73 	 34,75 	 16,08 	 1 841,31 	 7 360,74 	 52,63 	 3 713,62 	 748,59 	 170,70 	 328,32 	 660,43 	 75,35 	 3 118,75 	 1 271,32 	 425,74 	 3 781,31 	 87,57 	 277,38 	 1 661,58 	 165,20 	 189,79 	 15,94 
02.10.2005	 1 633,78 	 1 321,49 	 346,41 	 2 150,00 	 2 584,73 	 34,75 	 16,08 	 1 841,31 	 7 360,74 	 52,63 	 3 713,62 	 748,59 	 170,70 	 328,32 	 660,43 	 75,35 	 3 118,75 	 1 271,32 	 425,74 	 3 781,31 	 87,57 	 277,38 	 1 661,58 	 165,20 	 189,79 	 15,94 
03.10.2005	 1 633,78 	 1 321,49 	 346,41 	 2 150,00 	 2 584,73 	 34,75 	 16,08 	 1 841,31 	 7 360,74 	 52,63 	 3 713,62 	 748,59 	 170,70 	 328,32 	 660,43 	 75,35 	 3 118,75 	 1 271,32 	 425,74 	 3 781,31 	 87,57 	 277,38 	 1 661,58 	 165,20 	 189,79 	 15,94 
04.10.2005	 1 636,90 	 1 312,18 	 343,93 	 2 150,00 	 2 566,78 	 35,02 	 16,09 	 1 844,15 	 7 361,88 	 52,63 	 3 686,87 	 743,38 	 170,84 	 325,75 	 655,27 	 75,14 	 3 116,34 	 1 268,59 	 425,43 	 3 772,39 	 86,94 	 275,99 	 1 650,74 	 164,03 	 188,56 	 15,94 
05.10.2005	 1 641,42 	 1 310,50 	 343,47 	 2 150,00 	 2 563,23 	 34,77 	 16,09 	 1 841,54 	 7 361,88 	 52,63 	 3 681,82 	 742,40 	 170,97 	 325,33 	 651,37 	 75,06 	 3 100,11 	 1 268,92 	 423,85 	 3 774,86 	 86,57 	 275,08 	 1 652,51 	 163,83 	 188,14 	 15,94 
06.10.2005	 1 633,03 	 1 314,22 	 344,49 	 2 150,00 	 2 570,86 	 35,02 	 16,10 	 1 835,18 	 7 361,50 	 52,63 	 3 691,62 	 744,56 	 170,97 	 325,86 	 654,49 	 75,13 	 3 099,42 	 1 270,87 	 424,38 	 3 794,96 	 86,84 	 276,31 	 1 657,35 	 164,31 	 188,94 	 15,94 
07.10.2005	 1 634,11 	 1 325,89 	 347,52 	 2 150,00 	 2 593,11 	 34,94 	 16,10 	 1 823,81 	 7 362,76 	 52,63 	 3 723,27 	 751,09 	 170,70 	 329,00 	 660,36 	 75,38 	 3 105,78 	 1 275,85 	 423,10 	 3 809,69 	 87,29 	 279,09 	 1 677,39 	 165,74 	 188,98 	 15,94 
08.10.2005	 1 630,78 	 1 336,82 	 350,40 	 2 150,00 	 2 614,72 	 35,24 	 16,09 	 1 821,42 	 7 361,63 	 52,63 	 3 750,55 	 757,27 	 170,91 	 331,00 	 664,92 	 75,55 	 3 115,63 	 1 276,23 	 424,99 	 3 808,94 	 88,04 	 280,24 	 1 687,27 	 167,11 	 189,62 	 15,94 
09.10.2005	 1 630,78 	 1 336,82 	 350,40 	 2 150,00 	 2 614,72 	 35,24 	 16,09 	 1 821,42 	 7 361,63 	 52,63 	 3 750,55 	 757,27 	 170,91 	 331,00 	 664,92 	 75,55 	 3 115,63 	 1 276,23 	 424,99 	 3 808,94 	 88,04 	 280,24 	 1 687,27 	 167,11 	 189,62 	 15,94 
10.10.2005	 1 630,78 	 1 336,82 	 350,40 	 2 150,00 	 2 614,72 	 35,24 	 16,09 	 1 821,42 	 7 361,63 	 52,63 	 3 750,55 	 757,27 	 170,91 	 331,00 	 664,92 	 75,55 	 3 115,63 	 1 276,23 	 424,99 	 3 808,94 	 88,04 	 280,24 	 1 687,27 	 167,11 	 189,62 	 15,94 
11.10.2005	 1 633,46 	 1 334,86 	 349,87 	 2 150,00 	 2 610,64 	 35,00 	 16,09 	 1 828,93 	 7 361,88 	 52,63 	 3 742,38 	 756,11 	 171,18 	 331,02 	 669,88 	 75,52 	 3 125,05 	 1 277,14 	 424,90 	 3 788,73 	 88,02 	 279,46 	 1 684,95 	 166,85 	 189,09 	 15,94 
12.10.2005	 1 628,95 	 1 322,75 	 346,72 	 2 150,00 	 2 587,20 	 34,93 	 16,07 	 1 827,30 	 7 361,12 	 52,63 	 3 712,98 	 749,16 	 171,25 	 329,73 	 669,11 	 75,29 	 3 125,05 	 1 274,26 	 426,25 	 3 759,81 	 87,60 	 277,01 	 1 670,88 	 165,35 	 188,70 	 15,94 
13.10.2005	 1 619,38 	 1 317,81 	 345,39 	 2 151,00 	 2 577,65 	 35,06 	 16,08 	 1 834,15 	 7 365,05 	 52,66 	 3 700,01 	 746,50 	 171,39 	 329,10 	 665,04 	 75,14 	 3 109,92 	 1 270,49 	 429,02 	 3 750,81 	 87,22 	 276,17 	 1 664,54 	 164,74 	 187,79 	 15,95 
14.10.2005	 1 614,86 	 1 317,93 	 345,43 	 2 151,00 	 2 577,97 	 34,97 	 16,05 	 1 833,53 	 7 365,30 	 52,66 	 3 699,37 	 746,63 	 171,33 	 330,21 	 660,31 	 75,21 	 3 103,48 	 1 269,96 	 428,93 	 3 757,37 	 86,91 	 274,80 	 1 663,89 	 164,77 	 187,45 	 15,95 
15.10.2005	 1 616,80 	 1 321,37 	 346,29 	 2 151,00 	 2 584,21 	 35,12 	 16,07 	 1 819,57 	 7 365,56 	 52,66 	 3 708,94 	 748,47 	 171,29 	 330,00 	 656,89 	 75,25 	 3 102,97 	 1 272,67 	 428,91 	 3 775,97 	 87,01 	 274,51 	 1 668,02 	 165,17 	 187,72 	 15,95 
16.10.2005	 1 616,80 	 1 321,37 	 346,29 	 2 151,00 	 2 584,21 	 35,12 	 16,07 	 1 819,57 	 7 365,56 	 52,66 	 3 708,94 	 748,47 	 171,29 	 330,00 	 656,89 	 75,25 	 3 102,97 	 1 272,67 	 428,91 	 3 775,97 	 87,01 	 274,51 	 1 668,02 	 165,17 	 187,72 	 15,95 
17.10.2005	 1 616,80 	 1 321,37 	 346,29 	 2 151,00 	 2 584,21 	 35,12 	 16,07 	 1 819,57 	 7 365,56 	 52,66 	 3 708,94 	 748,47 	 171,29 	 330,00 	 656,89 	 75,25 	 3 102,97 	 1 272,67 	 428,91 	 3 775,97 	 87,01 	 274,51 	 1 668,02 	 165,17 	 187,72 	 15,95 
18.10.2005	 1 621,10 	 1 328,11 	 348,07 	 2 151,00 	 2 597,76 	 35,33 	 16,05 	 1 820,41 	 7 363,41 	 52,66 	 3 730,81 	 752,47 	 171,26 	 332,53 	 665,42 	 75,40 	 3 103,14 	 1 273,87 	 428,91 	 3 799,10 	 87,71 	 274,35 	 1 674,26 	 166,05 	 188,30 	 15,95 
19.10.2005	 1 609,06 	 1 317,21 	 345,25 	 2 151,00 	 2 576,58 	 35,14 	 16,03 	 1 817,57 	 7 366,19 	 52,66 	 3 699,37 	 746,27 	 171,33 	 329,57 	 662,64 	 75,17 	 3 109,42 	 1 269,10 	 429,02 	 3 767,37 	 86,54 	 272,16 	 1 658,12 	 164,70 	 186,08 	 15,95 
20.10.2005	 1 603,89 	 1 309,23 	 343,12 	 2 151,00 	 2 560,66 	 35,10 	 16,06 	 1 821,49 	 7 365,05 	 52,66 	 3 679,44 	 741,89 	 170,92 	 327,33 	 658,93 	 75,02 	 3 095,38 	 1 267,72 	 428,79 	 3 760,49 	 86,09 	 270,63 	 1 649,92 	 163,67 	 185,80 	 15,95 
