Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2003 по 31.12.2003																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
25.05.2003	 1 342,69 	 1 232,86 	 323,26 	 2 037,00 	 2 398,97 	 28,36 	 13,54 	 1 485,02 	 6 827,55 	 47,28 	 3 649,56 	 694,77 	 144,47 	 304,94 	 550,91 	 66,29 	 2 784,03 	 1 182,93 	 381,73 	 3 342,11 	 76,46 	 261,84 	 1 577,54 	 153,06 	 174,09 	 13,92 
26.05.2003	 1 342,69 	 1 232,86 	 323,26 	 2 037,00 	 2 398,97 	 28,36 	 13,54 	 1 485,02 	 6 827,55 	 47,28 	 3 649,56 	 694,77 	 144,47 	 304,94 	 550,91 	 66,29 	 2 784,03 	 1 182,93 	 381,73 	 3 342,11 	 76,46 	 261,84 	 1 577,54 	 153,06 	 174,09 	 13,92 
27.05.2003	 1 341,06 	 1 236,04 	 324,05 	 2 037,00 	 2 406,00 	 28,48 	 13,54 	 1 479,30 	 6 823,21 	 47,28 	 3 655,45 	 696,96 	 144,98 	 305,26 	 553,98 	 66,30 	 2 784,03 	 1 183,27 	 381,80 	 3 341,70 	 76,67 	 261,57 	 1 579,01 	 153,78 	 174,24 	 13,96 
28.05.2003	 1 346,00 	 1 245,11 	 326,40 	 2 038,00 	 2 423,08 	 28,57 	 13,54 	 1 483,69 	 6 834,11 	 48,00 	 3 666,46 	 702,02 	 144,80 	 307,27 	 555,62 	 66,34 	 2 785,40 	 1 182,34 	 382,08 	 3 343,14 	 77,24 	 263,38 	 1 585,68 	 154,93 	 174,50 	 13,95 
29.05.2003	 1 331,77 	 1 234,07 	 323,47 	 2 039,00 	 2 401,64 	 28,20 	 13,53 	 1 481,24 	 6 828,53 	 48,02 	 3 650,85 	 695,68 	 144,87 	 305,09 	 551,42 	 66,59 	 2 786,76 	 1 179,91 	 382,19 	 3 338,66 	 76,56 	 262,35 	 1 579,27 	 153,49 	 173,22 	 14,06 
30.05.2003	 1 313,25 	 1 226,15 	 321,47 	 2 040,00 	 2 386,39 	 28,12 	 13,54 	 1 468,58 	 6 814,99 	 48,04 	 3 634,74 	 691,53 	 144,37 	 303,23 	 545,97 	 66,51 	 2 788,13 	 1 174,44 	 382,29 	 3 333,16 	 76,24 	 260,44 	 1 561,48 	 152,58 	 171,23 	 14,13 
31.05.2003	 1 330,87 	 1 241,26 	 325,42 	 2 042,00 	 2 416,30 	 28,36 	 13,58 	 1 495,42 	 6 830,35 	 48,09 	 3 656,55 	 700,01 	 144,52 	 306,00 	 550,70 	 66,50 	 2 790,86 	 1 179,56 	 382,63 	 3 366,65 	 77,12 	 264,53 	 1 580,19 	 154,43 	 172,07 	 14,29 
01.06.2003	 1 330,87 	 1 241,26 	 325,42 	 2 042,00 	 2 416,30 	 28,36 	 13,58 	 1 495,42 	 6 830,35 	 48,09 	 3 656,55 	 700,01 	 144,52 	 306,00 	 550,70 	 66,50 	 2 790,86 	 1 179,56 	 382,63 	 3 366,65 	 77,12 	 264,53 	 1 580,19 	 154,43 	 172,07 	 14,29 
02.06.2003	 1 330,87 	 1 241,26 	 325,42 	 2 042,00 	 2 416,30 	 28,36 	 13,58 	 1 495,42 	 6 830,35 	 48,09 	 3 656,55 	 700,01 	 144,52 	 306,00 	 550,70 	 66,50 	 2 790,86 	 1 179,56 	 382,63 	 3 366,65 	 77,12 	 264,53 	 1 580,19 	 154,43 	 172,07 	 14,29 
03.06.2003	 1 327,44 	 1 226,99 	 321,60 	 2 043,00 	 2 387,55 	 28,26 	 13,62 	 1 488,80 	 6 828,09 	 48,11 	 3 634,26 	 691,60 	 144,69 	 303,11 	 544,50 	 66,67 	 2 792,23 	 1 180,31 	 382,90 	 3 324,98 	 76,39 	 262,06 	 1 563,36 	 152,53 	 172,03 	 14,38 
04.06.2003	 1 346,48 	 1 236,46 	 324,10 	 2 044,00 	 2 406,61 	 28,30 	 13,64 	 1 494,59 	 6 833,61 	 48,62 	 3 650,98 	 697,06 	 144,86 	 304,95 	 543,33 	 66,49 	 2 793,60 	 1 184,65 	 383,03 	 3 354,92 	 76,81 	 263,82 	 1 570,01 	 153,77 	 172,25 	 14,30 
05.06.2003	 1 358,39 	 1 233,34 	 323,29 	 2 045,00 	 2 400,42 	 28,13 	 13,66 	 1 502,02 	 6 835,58 	 48,65 	 3 646,25 	 695,22 	 144,93 	 297,59 	 540,36 	 66,48 	 2 794,96 	 1 185,58 	 383,32 	 3 335,09 	 76,57 	 263,38 	 1 562,02 	 153,49 	 172,27 	 14,35 
06.06.2003	 1 357,83 	 1 226,32 	 321,50 	 2 046,00 	 2 386,97 	 27,90 	 13,70 	 1 505,91 	 6 834,24 	 48,67 	 3 637,66 	 691,22 	 144,29 	 294,94 	 534,62 	 66,76 	 2 796,33 	 1 187,26 	 383,49 	 3 343,27 	 75,68 	 261,77 	 1 555,24 	 152,55 	 173,02 	 14,24 
07.06.2003	 1 364,43 	 1 244,83 	 326,31 	 2 047,00 	 2 422,93 	 28,34 	 13,72 	 1 523,29 	 6 858,77 	 48,69 	 3 665,50 	 701,65 	 144,36 	 297,82 	 547,33 	 66,97 	 2 797,70 	 1 187,60 	 383,69 	 3 412,66 	 77,22 	 265,75 	 1 569,36 	 154,85 	 173,52 	 14,31 
08.06.2003	 1 364,43 	 1 244,83 	 326,31 	 2 047,00 	 2 422,93 	 28,34 	 13,72 	 1 523,29 	 6 858,77 	 48,69 	 3 665,50 	 701,65 	 144,36 	 297,82 	 547,33 	 66,97 	 2 797,70 	 1 187,60 	 383,69 	 3 412,66 	 77,22 	 265,75 	 1 569,36 	 154,85 	 173,52 	 14,31 
09.06.2003	 1 364,43 	 1 244,83 	 326,31 	 2 047,00 	 2 422,93 	 28,34 	 13,72 	 1 523,29 	 6 858,77 	 48,69 	 3 665,50 	 701,65 	 144,36 	 297,82 	 547,33 	 66,97 	 2 797,70 	 1 187,60 	 383,69 	 3 412,66 	 77,22 	 265,75 	 1 569,36 	 154,85 	 173,52 	 14,31 
10.06.2003	 1 348,30 	 1 232,84 	 323,19 	 2 048,00 	 2 399,95 	 28,04 	 13,70 	 1 507,05 	 6 844,81 	 48,72 	 3 646,40 	 695,09 	 144,89 	 294,66 	 547,62 	 67,23 	 2 799,06 	 1 184,77 	 383,74 	 3 385,34 	 76,63 	 263,06 	 1 552,46 	 153,45 	 172,92 	 14,46 
11.06.2003	 1 345,68 	 1 232,30 	 323,07 	 2 049,00 	 2 398,66 	 28,02 	 13,70 	 1 506,73 	 6 848,26 	 48,78 	 3 650,13 	 694,73 	 144,55 	 292,71 	 537,44 	 67,05 	 2 800,43 	 1 183,03 	 383,96 	 3 386,28 	 76,67 	 263,05 	 1 554,92 	 153,30 	 173,31 	 14,39 
12.06.2003	 1 348,39 	 1 232,64 	 323,13 	 2 050,00 	 2 399,22 	 27,93 	 13,76 	 1 505,14 	 6 852,29 	 48,81 	 3 654,51 	 694,94 	 144,28 	 293,31 	 542,11 	 67,18 	 2 801,80 	 1 180,26 	 384,20 	 3 405,87 	 76,52 	 263,20 	 1 559,41 	 153,36 	 173,93 	 14,41 
13.06.2003	 1 364,02 	 1 238,94 	 324,92 	 2 051,00 	 2 411,87 	 27,87 	 13,79 	 1 519,37 	 6 862,17 	 48,83 	 3 668,07 	 698,68 	 144,67 	 293,34 	 542,23 	 67,18 	 2 803,16 	 1 180,36 	 384,49 	 3 438,09 	 77,08 	 265,26 	 1 569,36 	 154,14 	 174,17 	 14,46 
14.06.2003	 1 362,43 	 1 241,38 	 325,37 	 2 052,00 	 2 415,51 	 27,92 	 13,80 	 1 521,92 	 6 864,71 	 48,85 	 3 671,17 	 699,66 	 144,86 	 295,15 	 544,01 	 67,18 	 2 804,53 	 1 182,98 	 384,62 	 3 427,97 	 77,26 	 266,07 	 1 566,35 	 154,42 	 174,33 	 14,50 
15.06.2003	 1 362,43 	 1 241,38 	 325,37 	 2 052,00 	 2 415,51 	 27,92 	 13,80 	 1 521,92 	 6 864,71 	 48,85 	 3 671,17 	 699,66 	 144,86 	 295,15 	 544,01 	 67,18 	 2 804,53 	 1 182,98 	 384,62 	 3 427,97 	 77,26 	 266,07 	 1 566,35 	 154,42 	 174,33 	 14,50 
16.06.2003	 1 362,43 	 1 241,38 	 325,37 	 2 052,00 	 2 415,51 	 27,92 	 13,80 	 1 521,92 	 6 864,71 	 48,85 	 3 671,17 	 699,66 	 144,86 	 295,15 	 544,01 	 67,18 	 2 804,53 	 1 182,98 	 384,62 	 3 427,97 	 77,26 	 266,07 	 1 566,35 	 154,42 	 174,33 	 14,50 
17.06.2003	 1 371,25 	 1 251,64 	 328,13 	 2 052,00 	 2 435,83 	 28,06 	 13,77 	 1 540,19 	 6 873,34 	 48,85 	 3 677,09 	 705,69 	 144,71 	 296,60 	 553,52 	 67,36 	 2 915,68 	 1 187,91 	 384,70 	 3 456,80 	 77,70 	 267,82 	 1 580,10 	 155,70 	 174,59 	 14,49 
18.06.2003	 1 371,92 	 1 248,29 	 327,21 	 2 053,00 	 2 429,62 	 28,07 	 13,81 	 1 528,33 	 6 871,16 	 49,17 	 3 674,93 	 703,89 	 144,58 	 295,40 	 551,80 	 67,58 	 2 805,90 	 1 188,97 	 384,78 	 3 456,53 	 77,54 	 267,58 	 1 577,71 	 155,27 	 174,52 	 14,53 
19.06.2003	 1 375,46 	 1 241,58 	 325,46 	 2 054,00 	 2 416,43 	 27,98 	 13,84 	 1 529,87 	 6 871,17 	 49,20 	 3 668,84 	 699,96 	 144,65 	 295,05 	 551,93 	 67,61 	 2 807,26 	 1 188,18 	 385,20 	 3 455,34 	 77,03 	 266,77 	 1 567,40 	 154,44 	 173,64 	 14,51 
20.06.2003	 1 370,99 	 1 227,38 	 321,68 	 2 055,00 	 2 388,32 	 27,92 	 13,84 	 1 527,71 	 6 867,17 	 49,22 	 3 656,26 	 691,67 	 145,18 	 293,35 	 538,00 	 67,64 	 2 808,63 	 1 186,46 	 385,16 	 3 444,49 	 75,97 	 263,31 	 1 542,97 	 152,66 	 173,20 	 14,39 
21.06.2003	 1 382,15 	 1 235,32 	 323,82 	 2 056,00 	 2 404,29 	 28,03 	 13,83 	 1 528,91 	 6 886,50 	 49,24 	 3 671,76 	 696,22 	 145,33 	 293,92 	 542,34 	 67,68 	 2 810,00 	 1 184,33 	 385,17 	 3 451,51 	 76,36 	 265,06 	 1 556,10 	 153,67 	 173,70 	 14,50 
22.06.2003	 1 382,15 	 1 235,32 	 323,82 	 2 056,00 	 2 404,29 	 28,03 	 13,83 	 1 528,91 	 6 886,50 	 49,24 	 3 671,76 	 696,22 	 145,33 	 293,92 	 542,34 	 67,68 	 2 810,00 	 1 184,33 	 385,17 	 3 451,51 	 76,36 	 265,06 	 1 556,10 	 153,67 	 173,70 	 14,50 
23.06.2003	 1 382,15 	 1 235,32 	 323,82 	 2 056,00 	 2 404,29 	 28,03 	 13,83 	 1 528,91 	 6 886,50 	 49,24 	 3 671,76 	 696,22 	 145,33 	 293,92 	 542,34 	 67,68 	 2 810,00 	 1 184,33 	 385,17 	 3 451,51 	 76,36 	 265,06 	 1 556,10 	 153,67 	 173,70 	 14,50 
24.06.2003	 1 367,60 	 1 219,18 	 319,58 	 2 057,00 	 2 372,34 	 27,49 	 13,85 	 1 509,28 	 6 864,10 	 49,27 	 3 653,64 	 687,12 	 145,32 	 289,28 	 536,66 	 67,76 	 2 811,36 	 1 182,15 	 380,93 	 3 411,23 	 75,42 	 261,22 	 1 550,05 	 151,68 	 174,23 	 14,38 
25.06.2003	 1 366,20 	 1 222,02 	 320,30 	 2 058,00 	 2 378,33 	 27,34 	 13,85 	 1 515,58 	 6 872,37 	 50,58 	 3 662,25 	 688,80 	 145,39 	 291,28 	 530,89 	 67,80 	 2 812,73 	 1 183,57 	 379,35 	 3 435,11 	 75,36 	 260,57 	 1 552,68 	 151,99 	 174,76 	 14,35 
26.06.2003	 1 370,99 	 1 219,14 	 319,53 	 2 059,00 	 2 372,38 	 27,04 	 13,88 	 1 515,92 	 6 873,18 	 50,61 	 3 660,77 	 687,15 	 145,77 	 289,50 	 531,49 	 67,91 	 2 814,10 	 1 183,13 	 385,73 	 3 428,54 	 75,30 	 258,94 	 1 550,63 	 151,63 	 174,87 	 14,33 
27.06.2003	 1 377,52 	 1 210,77 	 317,40 	 2 060,00 	 2 357,46 	 26,99 	 13,91 	 1 526,38 	 6 867,81 	 50,63 	 3 649,25 	 682,80 	 145,58 	 284,33 	 529,32 	 67,90 	 2 815,46 	 1 177,55 	 385,92 	 3 427,85 	 74,83 	 256,57 	 1 531,26 	 151,47 	 173,49 	 14,37 
28.06.2003	 1 369,39 	 1 207,89 	 316,51 	 2 060,00 	 2 350,25 	 26,92 	 13,93 	 1 518,28 	 6 860,61 	 50,63 	 3 633,80 	 680,64 	 145,84 	 283,02 	 523,11 	 67,88 	 2 815,46 	 1 173,79 	 386,33 	 3 411,88 	 74,44 	 256,62 	 1 521,59 	 150,19 	 171,72 	 14,40 
29.06.2003	 1 369,39 	 1 207,89 	 316,51 	 2 060,00 	 2 350,25 	 26,92 	 13,93 	 1 518,28 	 6 860,61 	 50,63 	 3 633,80 	 680,64 	 145,84 	 283,02 	 523,11 	 67,88 	 2 815,46 	 1 173,79 	 386,33 	 3 411,88 	 74,44 	 256,62 	 1 521,59 	 150,19 	 171,72 	 14,40 
30.06.2003	 1 369,39 	 1 207,89 	 316,51 	 2 060,00 	 2 350,25 	 26,92 	 13,93 	 1 518,28 	 6 860,61 	 50,63 	 3 633,80 	 680,64 	 145,84 	 283,02 	 523,11 	 67,88 	 2 815,46 	 1 173,79 	 386,33 	 3 411,88 	 74,44 	 256,62 	 1 521,59 	 150,19 	 171,72 	 14,40 
01.07.2003	 1 376,18 	 1 212,48 	 317,69 	 2 060,00 	 2 359,63 	 27,05 	 13,96 	 1 527,79 	 6 860,38 	 50,63 	 3 634,44 	 683,50 	 146,15 	 285,43 	 529,29 	 67,80 	 2 815,46 	 1 170,12 	 386,20 	 3 403,74 	 74,76 	 257,54 	 1 520,35 	 150,82 	 171,90 	 14,58 
02.07.2003	 1 389,99 	 1 220,78 	 319,74 	 2 060,00 	 2 375,90 	 27,05 	 13,95 	 1 528,64 	 6 864,72 	 50,02 	 3 640,54 	 688,15 	 146,15 	 285,43 	 534,37 	 67,92 	 2 815,46 	 1 170,69 	 386,22 	 3 407,96 	 75,21 	 258,16 	 1 528,02 	 151,85 	 171,89 	 14,62 
03.07.2003	 1 398,08 	 1 222,67 	 320,26 	 2 061,00 	 2 379,84 	 27,05 	 13,95 	 1 527,12 	 6 874,12 	 50,05 	 3 641,66 	 689,16 	 146,22 	 287,80 	 536,97 	 68,06 	 2 816,83 	 1 174,09 	 386,56 	 3 426,52 	 75,12 	 258,83 	 1 534,40 	 152,09 	 173,27 	 14,65 
04.07.2003	 1 398,08 	 1 222,67 	 320,26 	 2 061,00 	 2 379,84 	 27,05 	 13,95 	 1 527,12 	 6 874,12 	 50,05 	 3 641,66 	 689,16 	 146,22 	 287,80 	 536,97 	 68,06 	 2 816,83 	 1 174,09 	 386,56 	 3 426,52 	 75,12 	 258,83 	 1 534,40 	 152,09 	 173,27 	 14,65 
05.07.2003	 1 403,23 	 1 215,46 	 318,19 	 2 061,00 	 2 365,62 	 27,02 	 13,95 	 1 539,55 	 6 872,86 	 50,05 	 3 653,28 	 685,08 	 146,69 	 285,81 	 529,63 	 68,04 	 2 816,83 	 1 177,24 	 386,11 	 3 443,62 	 74,75 	 257,86 	 1 526,72 	 151,20 	 174,48 	 14,78 
06.07.2003	 1 403,23 	 1 215,46 	 318,19 	 2 061,00 	 2 365,62 	 27,02 	 13,95 	 1 539,55 	 6 872,86 	 50,05 	 3 653,28 	 685,08 	 146,69 	 285,81 	 529,63 	 68,04 	 2 816,83 	 1 177,24 	 386,11 	 3 443,62 	 74,75 	 257,86 	 1 526,72 	 151,20 	 174,48 	 14,78 
07.07.2003	 1 403,23 	 1 215,46 	 318,19 	 2 061,00 	 2 365,62 	 27,02 	 13,95 	 1 539,55 	 6 872,86 	 50,05 	 3 653,28 	 685,08 	 146,69 	 285,81 	 529,63 	 68,04 	 2 816,83 	 1 177,24 	 386,11 	 3 443,62 	 74,75 	 257,86 	 1 526,72 	 151,20 	 174,48 	 14,78 
08.07.2003	 1 408,59 	 1 208,94 	 316,52 	 2 061,00 	 2 353,15 	 26,91 	 13,97 	 1 535,37 	 6 869,89 	 50,05 	 3 643,92 	 681,46 	 146,69 	 283,67 	 529,14 	 68,02 	 2 816,83 	 1 178,05 	 386,12 	 3 425,07 	 74,44 	 254,33 	 1 517,17 	 150,39 	 174,70 	 14,66 
09.07.2003	 1 376,44 	 1 193,68 	 312,43 	 2 061,00 	 2 323,37 	 26,54 	 13,99 	 1 518,01 	 6 853,10 	 49,54 	 3 613,57 	 672,69 	 146,69 	 280,84 	 522,67 	 67,89 	 2 816,83 	 1 172,09 	 386,13 	 3 373,44 	 73,59 	 253,15 	 1 496,57 	 148,48 	 173,67 	 14,68 
10.07.2003	 1 362,88 	 1 202,12 	 314,66 	 2 062,00 	 2 339,34 	 26,55 	 14,01 	 1 513,56 	 6 861,10 	 49,56 	 3 620,40 	 677,54 	 146,76 	 283,91 	 524,85 	 67,79 	 2 818,20 	 1 175,20 	 386,43 	 3 361,58 	 74,03 	 255,85 	 1 515,90 	 149,45 	 174,53 	 14,51 
11.07.2003	 1 347,86 	 1 199,42 	 313,88 	 2 063,00 	 2 334,18 	 26,59 	 14,04 	 1 493,30 	 6 868,20 	 49,58 	 3 625,98 	 676,18 	 146,83 	 280,42 	 524,47 	 67,94 	 2 819,56 	 1 177,38 	 386,73 	 3 366,40 	 73,84 	 255,16 	 1 507,55 	 149,19 	 175,34 	 14,66 
12.07.2003	 1 356,77 	 1 201,64 	 314,49 	 2 064,00 	 2 338,41 	 26,67 	 14,06 	 1 491,76 	 6 871,98 	 49,61 	 3 631,25 	 677,30 	 146,90 	 281,00 	 525,46 	 67,94 	 2 820,93 	 1 175,47 	 387,01 	 3 371,03 	 73,84 	 256,06 	 1 510,48 	 149,46 	 175,18 	 14,80 
13.07.2003	 1 356,77 	 1 201,64 	 314,49 	 2 064,00 	 2 338,41 	 26,67 	 14,06 	 1 491,76 	 6 871,98 	 49,61 	 3 631,25 	 677,30 	 146,90 	 281,00 	 525,46 	 67,94 	 2 820,93 	 1 175,47 	 387,01 	 3 371,03 	 73,84 	 256,06 	 1 510,48 	 149,46 	 175,18 	 14,80 
14.07.2003	 1 356,77 	 1 201,64 	 314,49 	 2 064,00 	 2 338,41 	 26,67 	 14,06 	 1 491,76 	 6 871,98 	 49,61 	 3 631,25 	 677,30 	 146,90 	 281,00 	 525,46 	 67,94 	 2 820,93 	 1 175,47 	 387,01 	 3 371,03 	 73,84 	 256,06 	 1 510,48 	 149,46 	 175,18 	 14,80 
15.07.2003	 1 356,98 	 1 194,76 	 312,74 	 2 064,00 	 2 324,99 	 26,71 	 14,08 	 1 496,85 	 6 873,70 	 49,61 	 3 621,37 	 673,49 	 146,70 	 279,16 	 523,39 	 67,68 	 2 820,93 	 1 176,27 	 386,74 	 3 352,56 	 73,07 	 254,33 	 1 499,07 	 148,59 	 175,61 	 14,86 
16.07.2003	 1 356,19 	 1 196,96 	 313,51 	 2 065,00 	 2 329,84 	 26,75 	 14,09 	 1 499,04 	 6 878,06 	 49,11 	 3 620,58 	 674,76 	 147,18 	 279,00 	 524,42 	 67,63 	 2 822,30 	 1 176,37 	 386,96 	 3 322,07 	 73,10 	 255,05 	 1 500,78 	 148,90 	 175,60 	 14,97 
17.07.2003	 1 349,48 	 1 183,65 	 309,83 	 2 065,00 	 2 303,61 	 26,48 	 14,08 	 1 481,77 	 6 867,88 	 49,11 	 3 597,25 	 667,32 	 147,39 	 276,04 	 518,45 	 67,66 	 2 822,30 	 1 172,83 	 386,89 	 3 287,58 	 72,30 	 252,32 	 1 487,70 	 147,24 	 174,52 	 14,96 
18.07.2003	 1 353,13 	 1 191,88 	 312,00 	 2 066,00 	 2 319,91 	 26,60 	 14,11 	 1 489,92 	 6 880,59 	 49,13 	 3 607,16 	 672,01 	 147,47 	 278,21 	 516,97 	 67,76 	 2 823,66 	 1 173,20 	 387,08 	 3 297,13 	 72,65 	 252,36 	 1 509,08 	 148,25 	 174,48 	 14,93 
19.07.2003	 1 341,79 	 1 190,60 	 311,70 	 2 067,00 	 2 317,93 	 26,48 	 14,12 	 1 474,64 	 6 883,80 	 49,15 	 3 605,13 	 671,41 	 147,54 	 276,69 	 517,80 	 67,92 	 2 825,03 	 1 172,77 	 387,40 	 3 296,14 	 72,47 	 251,22 	 1 507,82 	 148,11 	 173,73 	 14,79 
20.07.2003	 1 341,79 	 1 190,60 	 311,70 	 2 067,00 	 2 317,93 	 26,48 	 14,12 	 1 474,64 	 6 883,80 	 49,15 	 3 605,13 	 671,41 	 147,54 	 276,69 	 517,80 	 67,92 	 2 825,03 	 1 172,77 	 387,40 	 3 296,14 	 72,47 	 251,22 	 1 507,82 	 148,11 	 173,73 	 14,79 
21.07.2003	 1 341,79 	 1 190,60 	 311,70 	 2 067,00 	 2 317,93 	 26,48 	 14,12 	 1 474,64 	 6 883,80 	 49,15 	 3 605,13 	 671,41 	 147,54 	 276,69 	 517,80 	 67,92 	 2 825,03 	 1 172,77 	 387,40 	 3 296,14 	 72,47 	 251,22 	 1 507,82 	 148,11 	 173,73 	 14,79 
22.07.2003	 1 339,93 	 1 199,30 	 314,04 	 2 067,00 	 2 334,78 	 26,59 	 14,11 	 1 467,83 	 6 886,33 	 49,15 	 3 615,53 	 676,40 	 147,54 	 278,76 	 521,48 	 68,07 	 2 825,03 	 1 176,24 	 387,60 	 3 281,78 	 72,65 	 251,68 	 1 519,13 	 149,23 	 174,53 	 14,86 
23.07.2003	 1 352,58 	 1 207,20 	 315,97 	 2 068,00 	 2 349,35 	 26,70 	 14,11 	 1 474,25 	 6 893,56 	 48,25 	 3 625,84 	 680,51 	 147,61 	 281,30 	 527,90 	 68,25 	 2 826,40 	 1 176,20 	 387,91 	 3 314,07 	 72,93 	 253,51 	 1 523,22 	 150,15 	 173,74 	 14,85 
24.07.2003	 1 350,95 	 1 209,80 	 316,74 	 2 069,00 	 2 354,83 	 26,69 	 14,13 	 1 460,13 	 6 897,82 	 48,27 	 3 632,05 	 682,16 	 147,68 	 282,67 	 531,19 	 68,18 	 2 827,76 	 1 177,51 	 388,16 	 3 311,12 	 72,98 	 254,49 	 1 524,91 	 150,50 	 174,05 	 14,77 
25.07.2003	 1 372,68 	 1 219,79 	 319,45 	 2 069,00 	 2 374,69 	 26,86 	 14,13 	 1 484,91 	 6 911,76 	 48,27 	 3 644,21 	 687,75 	 147,68 	 287,00 	 537,58 	 68,16 	 2 827,76 	 1 183,03 	 388,14 	 3 339,47 	 73,90 	 257,71 	 1 532,88 	 151,76 	 174,15 	 14,46 
26.07.2003	 1 373,76 	 1 221,49 	 319,92 	 2 070,00 	 2 377,60 	 26,85 	 14,12 	 1 486,21 	 6 917,29 	 48,29 	 3 642,76 	 688,54 	 147,75 	 288,42 	 538,61 	 68,26 	 2 829,13 	 1 182,86 	 388,37 	 3 345,53 	 74,04 	 258,15 	 1 536,58 	 151,95 	 173,90 	 14,55 
27.07.2003	 1 373,76 	 1 221,49 	 319,92 	 2 070,00 	 2 377,60 	 26,85 	 14,12 	 1 486,21 	 6 917,29 	 48,29 	 3 642,76 	 688,54 	 147,75 	 288,42 	 538,61 	 68,26 	 2 829,13 	 1 182,86 	 388,37 	 3 345,53 	 74,04 	 258,15 	 1 536,58 	 151,95 	 173,90 	 14,55 
28.07.2003	 1 373,76 	 1 221,49 	 319,92 	 2 070,00 	 2 377,60 	 26,85 	 14,12 	 1 486,21 	 6 917,29 	 48,29 	 3 642,76 	 688,54 	 147,75 	 288,42 	 538,61 	 68,26 	 2 829,13 	 1 182,86 	 388,37 	 3 345,53 	 74,04 	 258,15 	 1 536,58 	 151,95 	 173,90 	 14,55 
29.07.2003	 1 375,66 	 1 225,37 	 320,91 	 2 071,00 	 2 385,17 	 27,09 	 14,11 	 1 499,42 	 6 922,37 	 48,32 	 3 652,56 	 690,76 	 147,72 	 290,31 	 538,83 	 68,47 	 2 830,50 	 1 184,61 	 388,56 	 3 358,85 	 74,51 	 259,62 	 1 541,09 	 152,47 	 173,71 	 14,64 
30.07.2003	 1 379,02 	 1 225,71 	 321,02 	 2 072,00 	 2 385,39 	 27,14 	 14,11 	 1 497,81 	 6 929,30 	 47,20 	 3 654,00 	 690,80 	 147,79 	 289,29 	 540,99 	 68,50 	 2 831,86 	 1 181,20 	 388,63 	 3 376,12 	 74,58 	 259,87 	 1 541,67 	 152,43 	 173,48 	 14,42 
31.07.2003	 1 368,28 	 1 217,98 	 319,02 	 2 073,00 	 2 370,99 	 27,04 	 14,13 	 1 489,12 	 6 926,28 	 47,23 	 3 642,91 	 686,56 	 147,91 	 287,78 	 542,39 	 68,50 	 2 833,23 	 1 180,86 	 388,84 	 3 362,92 	 74,26 	 257,87 	 1 530,17 	 151,53 	 172,96 	 14,52 
01.08.2003	 1 350,90 	 1 206,45 	 316,02 	 2 074,00 	 2 348,49 	 26,83 	 14,13 	 1 477,89 	 6 924,53 	 47,25 	 3 627,46 	 680,16 	 147,98 	 288,25 	 535,23 	 68,49 	 2 834,60 	 1 179,08 	 388,61 	 3 341,42 	 73,02 	 255,84 	 1 516,69 	 150,08 	 172,62 	 14,60 
02.08.2003	 1 338,87 	 1 188,06 	 311,19 	 2 074,00 	 2 312,10 	 26,61 	 14,12 	 1 473,48 	 6 916,68 	 47,25 	 3 605,39 	 669,80 	 147,98 	 282,49 	 531,32 	 68,44 	 2 834,60 	 1 174,60 	 388,64 	 3 320,06 	 71,58 	 250,57 	 1 505,03 	 147,82 	 172,02 	 14,50 
03.08.2003	 1 338,87 	 1 188,06 	 311,19 	 2 074,00 	 2 312,10 	 26,61 	 14,12 	 1 473,48 	 6 916,68 	 47,25 	 3 605,39 	 669,80 	 147,98 	 282,49 	 531,32 	 68,44 	 2 834,60 	 1 174,60 	 388,64 	 3 320,06 	 71,58 	 250,57 	 1 505,03 	 147,82 	 172,02 	 14,50 
04.08.2003	 1 338,87 	 1 188,06 	 311,19 	 2 074,00 	 2 312,10 	 26,61 	 14,12 	 1 473,48 	 6 916,68 	 47,25 	 3 605,39 	 669,80 	 147,98 	 282,49 	 531,32 	 68,44 	 2 834,60 	 1 174,60 	 388,64 	 3 320,06 	 71,58 	 250,57 	 1 505,03 	 147,82 	 172,02 	 14,50 
05.08.2003	 1 352,80 	 1 205,06 	 315,64 	 2 075,00 	 2 345,68 	 26,68 	 14,12 	 1 484,74 	 6 927,98 	 47,27 	 3 626,67 	 679,43 	 148,06 	 286,56 	 535,76 	 68,41 	 2 835,96 	 1 179,04 	 389,01 	 3 345,63 	 72,64 	 253,06 	 1 527,31 	 149,93 	 173,00 	 14,59 
