Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2004 по 31.12.2004																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
23.05.2004	 1 508,18 	 1 328,36 	 347,50 	 2 153,00 	 2 585,65 	 29,38 	 15,76 	 1 567,53 	 7 304,74 	 49,08 	 3 941,42 	 748,84 	 180,55 	 313,06 	 550,43 	 74,28 	 3 112,68 	 1 255,80 	 404,22 	 3 845,58 	 81,07 	 283,77 	 1 684,73 	 165,34 	 192,14 	 13,80 
24.05.2004	 1 508,18 	 1 328,36 	 347,50 	 2 153,00 	 2 585,65 	 29,38 	 15,76 	 1 567,53 	 7 304,74 	 49,08 	 3 941,42 	 748,84 	 180,55 	 313,06 	 550,43 	 74,28 	 3 112,68 	 1 255,80 	 404,22 	 3 845,58 	 81,07 	 283,77 	 1 684,73 	 165,34 	 192,14 	 13,80 
25.05.2004	 1 501,50 	 1 323,42 	 346,18 	 2 153,00 	 2 575,96 	 29,37 	 15,73 	 1 569,13 	 7 303,01 	 49,10 	 3 937,45 	 746,16 	 179,42 	 313,51 	 551,77 	 74,26 	 3 130,72 	 1 254,33 	 404,22 	 3 848,49 	 81,02 	 283,21 	 1 677,44 	 164,60 	 191,45 	 13,99 
26.05.2004	 1 513,45 	 1 335,77 	 349,36 	 2 153,00 	 2 599,42 	 29,61 	 15,71 	 1 571,76 	 7 303,26 	 49,10 	 3 953,00 	 752,76 	 180,32 	 315,69 	 559,51 	 74,30 	 3 119,87 	 1 253,97 	 404,31 	 3 888,00 	 81,81 	 284,71 	 1 691,75 	 166,09 	 191,30 	 14,16 
27.05.2004	 1 528,52 	 1 341,18 	 350,83 	 2 153,00 	 2 610,08 	 29,72 	 15,72 	 1 573,54 	 7 303,26 	 49,10 	 3 968,30 	 755,76 	 180,02 	 317,63 	 558,64 	 74,29 	 3 133,05 	 1 259,17 	 404,32 	 3 912,22 	 82,36 	 286,32 	 1 694,08 	 166,81 	 193,23 	 14,26 
28.05.2004	 1 535,41 	 1 344,28 	 351,63 	 2 153,00 	 2 615,46 	 29,85 	 15,68 	 1 575,10 	 7 303,01 	 49,10 	 3 974,16 	 757,53 	 179,34 	 319,89 	 561,85 	 74,28 	 3 144,03 	 1 261,35 	 404,40 	 3 929,55 	 82,06 	 287,97 	 1 701,17 	 167,14 	 192,96 	 14,19 
29.05.2004	 1 538,03 	 1 356,87 	 355,07 	 2 152,00 	 2 640,93 	 30,15 	 15,68 	 1 582,24 	 7 300,85 	 49,08 	 3 997,03 	 764,88 	 179,26 	 321,27 	 566,27 	 74,27 	 3 147,84 	 1 265,96 	 404,25 	 3 953,65 	 83,02 	 290,03 	 1 727,33 	 168,80 	 194,71 	 14,44 
30.05.2004	 1 538,03 	 1 356,87 	 355,07 	 2 152,00 	 2 640,93 	 30,15 	 15,68 	 1 582,24 	 7 300,85 	 49,08 	 3 997,03 	 764,88 	 179,26 	 321,27 	 566,27 	 74,27 	 3 147,84 	 1 265,96 	 404,25 	 3 953,65 	 83,02 	 290,03 	 1 727,33 	 168,80 	 194,71 	 14,44 
31.05.2004	 1 538,03 	 1 356,87 	 355,07 	 2 152,00 	 2 640,93 	 30,15 	 15,68 	 1 582,24 	 7 300,85 	 49,08 	 3 997,03 	 764,88 	 179,26 	 321,27 	 566,27 	 74,27 	 3 147,84 	 1 265,96 	 404,25 	 3 953,65 	 83,02 	 290,03 	 1 727,33 	 168,80 	 194,71 	 14,44 
01.06.2004	 1 539,86 	 1 351,08 	 353,72 	 2 152,00 	 2 630,71 	 30,13 	 15,73 	 1 581,36 	 7 299,86 	 48,98 	 3 996,29 	 761,89 	 179,26 	 320,46 	 565,87 	 74,21 	 3 160,90 	 1 267,60 	 404,25 	 3 948,60 	 83,12 	 289,14 	 1 720,77 	 168,15 	 196,67 	 14,35 
02.06.2004	 1 541,05 	 1 352,99 	 354,31 	 2 152,00 	 2 635,45 	 30,18 	 15,75 	 1 579,68 	 7 299,62 	 48,98 	 3 996,29 	 763,26 	 179,56 	 321,90 	 566,79 	 74,19 	 3 160,90 	 1 265,32 	 404,29 	 3 951,61 	 83,18 	 289,65 	 1 724,22 	 168,44 	 196,83 	 14,43 
03.06.2004	 1 518,51 	 1 356,39 	 355,30 	 2 153,00 	 2 642,27 	 30,23 	 15,77 	 1 577,87 	 7 303,26 	 49,00 	 3 997,77 	 765,32 	 179,87 	 322,21 	 567,40 	 74,11 	 3 166,80 	 1 262,35 	 404,46 	 3 974,44 	 83,86 	 289,39 	 1 731,40 	 168,88 	 194,62 	 14,19 
04.06.2004	 1 499,03 	 1 350,82 	 353,59 	 2 153,00 	 2 629,67 	 30,01 	 15,78 	 1 581,98 	 7 303,01 	 49,00 	 3 981,51 	 761,57 	 179,64 	 320,44 	 565,14 	 74,02 	 3 168,23 	 1 261,06 	 404,62 	 3 942,79 	 83,52 	 287,97 	 1 721,92 	 168,05 	 194,46 	 14,12 
05.06.2004	 1 490,57 	 1 344,74 	 353,64 	 2 154,00 	 2 629,71 	 30,11 	 15,80 	 1 579,87 	 7 306,65 	 49,03 	 3 976,74 	 761,64 	 179,50 	 320,84 	 565,47 	 74,11 	 3 159,12 	 1 258,69 	 404,80 	 3 959,27 	 83,89 	 287,21 	 1 720,10 	 168,05 	 194,11 	 14,35 
06.06.2004	 1 490,57 	 1 344,74 	 353,64 	 2 154,00 	 2 629,71 	 30,11 	 15,80 	 1 579,87 	 7 306,65 	 49,03 	 3 976,74 	 761,64 	 179,50 	 320,84 	 565,47 	 74,11 	 3 159,12 	 1 258,69 	 404,80 	 3 959,27 	 83,89 	 287,21 	 1 720,10 	 168,05 	 194,11 	 14,35 
07.06.2004	 1 490,57 	 1 344,74 	 353,64 	 2 154,00 	 2 629,71 	 30,11 	 15,80 	 1 579,87 	 7 306,65 	 49,03 	 3 976,74 	 761,64 	 179,50 	 320,84 	 565,47 	 74,11 	 3 159,12 	 1 258,69 	 404,80 	 3 959,27 	 83,89 	 287,21 	 1 720,10 	 168,05 	 194,11 	 14,35 
08.06.2004	 1 510,06 	 1 357,06 	 357,10 	 2 154,00 	 2 654,48 	 30,42 	 15,84 	 1 596,86 	 7 306,40 	 48,84 	 3 997,77 	 768,79 	 180,10 	 323,78 	 569,95 	 74,19 	 3 159,23 	 1 263,64 	 404,83 	 3 967,78 	 84,64 	 290,57 	 1 741,94 	 169,70 	 195,84 	 14,60 
09.06.2004	 1 521,21 	 1 358,72 	 357,46 	 2 155,00 	 2 657,65 	 30,33 	 15,84 	 1 601,52 	 7 310,04 	 48,86 	 4 005,20 	 769,74 	 179,88 	 323,99 	 577,59 	 74,25 	 3 176,23 	 1 265,30 	 405,04 	 3 975,01 	 84,95 	 291,79 	 1 746,28 	 169,85 	 196,54 	 14,58 
10.06.2004	 1 501,65 	 1 345,31 	 353,73 	 2 156,00 	 2 631,51 	 30,22 	 15,84 	 1 594,20 	 7 313,18 	 48,88 	 3 997,77 	 762,11 	 180,12 	 321,35 	 572,34 	 74,26 	 3 178,98 	 1 265,78 	 405,24 	 3 957,66 	 83,94 	 289,53 	 1 733,61 	 168,25 	 198,17 	 14,53 
11.06.2004	 1 493,14 	 1 330,13 	 349,76 	 2 156,00 	 2 601,54 	 29,94 	 15,84 	 1 586,29 	 7 313,43 	 48,88 	 3 974,56 	 753,37 	 180,12 	 315,93 	 565,88 	 74,24 	 3 168,57 	 1 257,00 	 405,29 	 3 941,92 	 83,01 	 284,86 	 1 717,52 	 166,25 	 195,92 	 14,44 
12.06.2004	 1 492,98 	 1 322,45 	 347,87 	 2 155,00 	 2 586,22 	 29,73 	 15,83 	 1 578,12 	 7 308,31 	 48,86 	 3 967,96 	 749,12 	 180,64 	 312,07 	 563,69 	 74,24 	 3 150,98 	 1 255,90 	 405,05 	 3 934,06 	 82,46 	 282,56 	 1 713,04 	 165,36 	 195,67 	 14,41 
13.06.2004	 1 492,98 	 1 322,45 	 347,87 	 2 155,00 	 2 586,22 	 29,73 	 15,83 	 1 578,12 	 7 308,31 	 48,86 	 3 967,96 	 749,12 	 180,64 	 312,07 	 563,69 	 74,24 	 3 150,98 	 1 255,90 	 405,05 	 3 934,06 	 82,46 	 282,56 	 1 713,04 	 165,36 	 195,67 	 14,41 
14.06.2004	 1 492,98 	 1 322,45 	 347,87 	 2 155,00 	 2 586,22 	 29,73 	 15,83 	 1 578,12 	 7 308,31 	 48,86 	 3 967,96 	 749,12 	 180,64 	 312,07 	 563,69 	 74,24 	 3 150,98 	 1 255,90 	 405,05 	 3 934,06 	 82,46 	 282,56 	 1 713,04 	 165,36 	 195,67 	 14,41 
15.06.2004	 1 483,61 	 1 319,21 	 347,10 	 2 155,00 	 2 580,18 	 29,62 	 15,82 	 1 575,98 	 7 309,79 	 49,82 	 3 951,59 	 747,29 	 180,79 	 309,01 	 565,51 	 74,24 	 3 150,98 	 1 252,54 	 405,06 	 3 894,84 	 82,17 	 281,03 	 1 705,31 	 164,89 	 194,42 	 14,26 
16.06.2004	 1 471,18 	 1 326,27 	 349,00 	 2 154,00 	 2 594,06 	 29,75 	 15,81 	 1 565,01 	 7 306,65 	 49,80 	 3 954,83 	 751,28 	 180,70 	 312,57 	 567,32 	 74,22 	 3 135,77 	 1 252,69 	 404,61 	 3 904,66 	 81,84 	 283,02 	 1 708,51 	 165,79 	 193,57 	 14,23 
17.06.2004	 1 496,60 	 1 335,61 	 351,46 	 2 154,00 	 2 612,26 	 29,79 	 15,79 	 1 574,56 	 7 306,65 	 49,80 	 3 981,15 	 756,59 	 181,54 	 315,04 	 569,77 	 74,22 	 3 139,54 	 1 257,00 	 404,39 	 3 942,57 	 81,84 	 285,81 	 1 714,90 	 166,97 	 196,45 	 14,44 
18.06.2004	 1 482,53 	 1 325,62 	 348,77 	 2 155,00 	 2 592,68 	 29,74 	 15,80 	 1 573,16 	 7 310,04 	 49,82 	 3 975,65 	 750,91 	 181,63 	 310,70 	 567,11 	 74,24 	 3 148,93 	 1 255,86 	 404,84 	 3 948,93 	 81,77 	 283,34 	 1 712,97 	 165,73 	 197,07 	 14,43 
19.06.2004	 1 471,11 	 1 323,87 	 348,33 	 2 155,00 	 2 589,12 	 29,70 	 15,81 	 1 566,99 	 7 312,02 	 49,82 	 3 971,98 	 749,88 	 182,16 	 308,53 	 565,54 	 74,24 	 3 154,77 	 1 252,58 	 404,92 	 3 944,08 	 81,39 	 282,70 	 1 712,83 	 165,47 	 196,87 	 14,41 
20.06.2004	 1 471,11 	 1 323,87 	 348,33 	 2 155,00 	 2 589,12 	 29,70 	 15,81 	 1 566,99 	 7 312,02 	 49,82 	 3 971,98 	 749,88 	 182,16 	 308,53 	 565,54 	 74,24 	 3 154,77 	 1 252,58 	 404,92 	 3 944,08 	 81,39 	 282,70 	 1 712,83 	 165,47 	 196,87 	 14,41 
21.06.2004	 1 471,11 	 1 323,87 	 348,33 	 2 155,00 	 2 589,12 	 29,70 	 15,81 	 1 566,99 	 7 312,02 	 49,82 	 3 971,98 	 749,88 	 182,16 	 308,53 	 565,54 	 74,24 	 3 154,77 	 1 252,58 	 404,92 	 3 944,08 	 81,39 	 282,70 	 1 712,83 	 165,47 	 196,87 	 14,41 
22.06.2004	 1 483,93 	 1 333,62 	 350,97 	 2 155,00 	 2 608,41 	 29,80 	 15,78 	 1 580,32 	 7 309,79 	 50,31 	 3 990,00 	 755,42 	 182,94 	 312,43 	 569,28 	 74,27 	 3 151,06 	 1 251,74 	 404,76 	 3 949,90 	 81,77 	 285,18 	 1 728,56 	 166,72 	 198,57 	 14,42 
23.06.2004	 1 480,34 	 1 330,70 	 350,19 	 2 154,00 	 2 602,68 	 29,70 	 15,78 	 1 577,33 	 7 306,65 	 50,28 	 3 982,99 	 753,74 	 183,01 	 311,98 	 566,06 	 74,22 	 3 158,30 	 1 253,42 	 404,52 	 3 928,36 	 81,56 	 284,08 	 1 722,03 	 166,31 	 198,69 	 14,52 
24.06.2004	 1 483,14 	 1 337,31 	 351,87 	 2 154,00 	 2 615,60 	 29,70 	 15,79 	 1 586,39 	 7 306,40 	 50,28 	 3 985,94 	 757,54 	 185,05 	 313,46 	 570,90 	 74,21 	 3 153,46 	 1 254,15 	 404,68 	 3 919,85 	 82,01 	 285,03 	 1 726,10 	 167,19 	 198,05 	 14,45 
25.06.2004	 1 495,09 	 1 334,37 	 351,16 	 2 154,00 	 2 609,89 	 29,65 	 15,79 	 1 588,96 	 7 306,40 	 50,28 	 3 987,78 	 755,87 	 182,08 	 311,65 	 572,95 	 74,22 	 3 151,69 	 1 256,23 	 404,74 	 3 915,97 	 82,12 	 284,94 	 1 727,21 	 166,83 	 199,86 	 14,48 
26.06.2004	 1 506,83 	 1 335,98 	 351,65 	 2 154,00 	 2 612,91 	 29,71 	 15,77 	 1 598,93 	 7 306,40 	 50,28 	 3 991,48 	 756,73 	 181,24 	 313,56 	 572,00 	 74,21 	 3 157,48 	 1 260,68 	 404,79 	 3 924,80 	 82,48 	 285,43 	 1 725,48 	 167,02 	 199,90 	 14,45 
27.06.2004	 1 506,83 	 1 335,98 	 351,65 	 2 154,00 	 2 612,91 	 29,71 	 15,77 	 1 598,93 	 7 306,40 	 50,28 	 3 991,48 	 756,73 	 181,24 	 313,56 	 572,00 	 74,21 	 3 157,48 	 1 260,68 	 404,79 	 3 924,80 	 82,48 	 285,43 	 1 725,48 	 167,02 	 199,90 	 14,45 
28.06.2004	 1 506,83 	 1 335,98 	 351,65 	 2 154,00 	 2 612,91 	 29,71 	 15,77 	 1 598,93 	 7 306,40 	 50,28 	 3 991,48 	 756,73 	 181,24 	 313,56 	 572,00 	 74,21 	 3 157,48 	 1 260,68 	 404,79 	 3 924,80 	 82,48 	 285,43 	 1 725,48 	 167,02 	 199,90 	 14,45 
29.06.2004	 1 505,54 	 1 339,84 	 352,53 	 2 154,00 	 2 620,02 	 29,70 	 15,79 	 1 598,04 	 7 306,65 	 50,47 	 3 993,33 	 758,77 	 181,01 	 315,06 	 576,78 	 74,21 	 3 161,23 	 1 259,87 	 404,83 	 3 933,42 	 82,37 	 286,15 	 1 722,30 	 167,97 	 199,20 	 14,41 
30.06.2004	 1 502,04 	 1 338,43 	 352,20 	 2 155,00 	 2 617,79 	 29,73 	 15,80 	 1 598,43 	 7 309,79 	 50,49 	 3 989,26 	 758,16 	 181,02 	 314,50 	 575,31 	 74,24 	 3 166,75 	 1 258,54 	 405,04 	 3 926,63 	 82,11 	 287,03 	 1 712,70 	 168,05 	 198,16 	 14,42 
01.07.2004	 1 487,96 	 1 335,94 	 351,55 	 2 156,00 	 2 612,75 	 29,63 	 15,87 	 1 599,41 	 7 313,43 	 50,52 	 3 981,17 	 756,78 	 181,10 	 311,37 	 575,32 	 74,22 	 3 164,08 	 1 253,63 	 405,32 	 3 895,89 	 82,07 	 286,04 	 1 709,69 	 168,13 	 198,00 	 14,47 
02.07.2004	 1 506,88 	 1 339,13 	 352,20 	 2 157,00 	 2 618,71 	 29,67 	 15,87 	 1 618,40 	 7 316,82 	 50,54 	 3 990,38 	 758,29 	 181,03 	 310,83 	 582,11 	 74,28 	 3 162,64 	 1 256,92 	 405,37 	 3 909,67 	 81,95 	 285,73 	 1 718,11 	 168,21 	 199,43 	 14,63 
03.07.2004	 1 518,26 	 1 340,91 	 352,82 	 2 158,00 	 2 622,73 	 29,59 	 15,89 	 1 619,69 	 7 319,97 	 50,56 	 3 996,67 	 759,61 	 182,03 	 308,06 	 580,97 	 74,31 	 3 169,76 	 1 258,02 	 405,56 	 3 926,80 	 82,18 	 285,76 	 1 726,61 	 168,28 	 198,13 	 14,79 
04.07.2004	 1 518,26 	 1 340,91 	 352,82 	 2 158,00 	 2 622,73 	 29,59 	 15,89 	 1 619,69 	 7 319,97 	 50,56 	 3 996,67 	 759,61 	 182,03 	 308,06 	 580,97 	 74,31 	 3 169,76 	 1 258,02 	 405,56 	 3 926,80 	 82,18 	 285,76 	 1 726,61 	 168,28 	 198,13 	 14,79 
05.07.2004	 1 518,26 	 1 340,91 	 352,82 	 2 158,00 	 2 622,73 	 29,59 	 15,89 	 1 619,69 	 7 319,97 	 50,56 	 3 996,67 	 759,61 	 182,03 	 308,06 	 580,97 	 74,31 	 3 169,76 	 1 258,02 	 405,56 	 3 926,80 	 82,18 	 285,76 	 1 726,61 	 168,28 	 198,13 	 14,79 
06.07.2004	 1 538,87 	 1 357,10 	 356,98 	 2 158,00 	 2 654,23 	 29,89 	 15,93 	 1 628,86 	 7 320,22 	 50,56 	 4 013,76 	 768,71 	 182,03 	 312,07 	 587,09 	 74,32 	 3 169,76 	 1 259,45 	 404,88 	 3 952,70 	 83,52 	 288,97 	 1 748,43 	 169,99 	 198,67 	 14,94 
07.07.2004	 1 543,73 	 1 356,55 	 356,68 	 2 158,00 	 2 652,51 	 29,96 	 15,92 	 1 631,70 	 7 320,22 	 50,56 	 4 010,78 	 768,46 	 181,57 	 312,82 	 585,57 	 74,31 	 3 169,76 	 1 258,09 	 405,80 	 3 956,26 	 83,44 	 288,52 	 1 744,97 	 169,99 	 197,32 	 15,02 
08.07.2004	 1 551,71 	 1 364,35 	 358,74 	 2 158,00 	 2 668,69 	 30,15 	 15,95 	 1 633,30 	 7 319,97 	 50,56 	 4 027,25 	 772,74 	 181,57 	 316,30 	 589,59 	 74,25 	 3 169,76 	 1 260,81 	 405,77 	 3 993,81 	 84,33 	 290,62 	 1 756,90 	 169,99 	 198,73 	 14,92 
09.07.2004	 1 553,11 	 1 363,58 	 358,77 	 2 158,00 	 2 666,96 	 30,12 	 15,95 	 1 630,09 	 7 320,22 	 50,56 	 4 028,37 	 772,52 	 181,57 	 315,29 	 588,43 	 74,15 	 3 193,02 	 1 263,54 	 405,73 	 3 994,03 	 84,89 	 290,66 	 1 756,33 	 170,47 	 198,02 	 14,94 
10.07.2004	 1 557,18 	 1 366,50 	 359,47 	 2 159,00 	 2 672,41 	 30,24 	 15,96 	 1 637,84 	 7 323,36 	 50,59 	 4 034,38 	 774,00 	 182,19 	 315,58 	 589,09 	 74,17 	 3 191,07 	 1 266,28 	 406,01 	 3 996,42 	 84,78 	 290,79 	 1 756,50 	 170,82 	 198,88 	 14,92 
11.07.2004	 1 557,18 	 1 366,50 	 359,47 	 2 159,00 	 2 672,41 	 30,24 	 15,96 	 1 637,84 	 7 323,36 	 50,59 	 4 034,38 	 774,00 	 182,19 	 315,58 	 589,09 	 74,17 	 3 191,07 	 1 266,28 	 406,01 	 3 996,42 	 84,78 	 290,79 	 1 756,50 	 170,82 	 198,88 	 14,92 
12.07.2004	 1 557,18 	 1 366,50 	 359,47 	 2 159,00 	 2 672,41 	 30,24 	 15,96 	 1 637,84 	 7 323,36 	 50,59 	 4 034,38 	 774,00 	 182,19 	 315,58 	 589,09 	 74,17 	 3 191,07 	 1 266,28 	 406,01 	 3 996,42 	 84,78 	 290,79 	 1 756,50 	 170,82 	 198,88 	 14,92 
13.07.2004	 1 567,54 	 1 371,23 	 360,70 	 2 159,00 	 2 682,23 	 30,44 	 15,95 	 1 640,45 	 7 323,61 	 50,59 	 4 047,24 	 776,79 	 182,12 	 316,74 	 595,09 	 74,11 	 3 197,37 	 1 271,65 	 405,79 	 4 024,70 	 85,26 	 291,48 	 1 766,49 	 171,29 	 200,27 	 14,87 
14.07.2004	 1 564,77 	 1 366,60 	 359,45 	 2 158,00 	 2 672,79 	 30,32 	 15,94 	 1 631,70 	 7 319,97 	 50,75 	 4 035,91 	 774,03 	 182,03 	 315,98 	 597,66 	 74,09 	 3 201,72 	 1 269,34 	 405,88 	 4 011,51 	 85,03 	 290,10 	 1 755,33 	 171,21 	 199,10 	 15,02 
15.07.2004	 1 565,63 	 1 365,30 	 359,10 	 2 158,00 	 2 670,42 	 30,31 	 15,93 	 1 637,45 	 7 319,97 	 50,75 	 4 031,76 	 773,45 	 181,34 	 313,55 	 598,03 	 74,15 	 3 194,90 	 1 267,47 	 405,87 	 4 014,42 	 84,85 	 289,95 	 1 750,77 	 171,21 	 197,72 	 15,06 
16.07.2004	 1 557,86 	 1 362,16 	 358,29 	 2 158,00 	 2 663,94 	 30,23 	 15,94 	 1 630,22 	 7 319,97 	 50,75 	 4 023,49 	 771,58 	 181,34 	 313,26 	 600,86 	 74,22 	 3 192,01 	 1 263,84 	 405,93 	 3 994,13 	 84,86 	 289,73 	 1 746,24 	 171,21 	 197,13 	 15,02 
17.07.2004	 1 561,96 	 1 364,74 	 358,45 	 2 158,00 	 2 669,34 	 30,34 	 15,94 	 1 635,41 	 7 320,22 	 50,75 	 4 028,37 	 773,13 	 181,96 	 315,46 	 601,53 	 74,18 	 3 189,05 	 1 264,65 	 405,81 	 4 002,77 	 85,08 	 290,26 	 1 748,01 	 171,21 	 196,98 	 15,00 
18.07.2004	 1 561,96 	 1 364,74 	 358,45 	 2 158,00 	 2 669,34 	 30,34 	 15,94 	 1 635,41 	 7 320,22 	 50,75 	 4 028,37 	 773,13 	 181,96 	 315,46 	 601,53 	 74,18 	 3 189,05 	 1 264,65 	 405,81 	 4 002,77 	 85,08 	 290,26 	 1 748,01 	 171,21 	 196,98 	 15,00 
19.07.2004	 1 561,96 	 1 364,74 	 358,45 	 2 158,00 	 2 669,34 	 30,34 	 15,94 	 1 635,41 	 7 320,22 	 50,75 	 4 028,37 	 773,13 	 181,96 	 315,46 	 601,53 	 74,18 	 3 189,05 	 1 264,65 	 405,81 	 4 002,77 	 85,08 	 290,26 	 1 748,01 	 171,21 	 196,98 	 15,00 
20.07.2004	 1 582,89 	 1 371,81 	 360,85 	 2 158,00 	 2 682,93 	 30,45 	 15,95 	 1 649,22 	 7 319,97 	 50,75 	 4 046,12 	 777,04 	 181,96 	 316,77 	 607,37 	 74,21 	 3 187,30 	 1 268,63 	 406,21 	 4 037,94 	 85,96 	 291,49 	 1 756,97 	 171,48 	 199,22 	 15,11 
21.07.2004	 1 576,96 	 1 372,56 	 361,01 	 2 158,00 	 2 684,44 	 30,39 	 15,96 	 1 649,78 	 7 319,97 	 50,60 	 4 043,85 	 777,45 	 181,96 	 316,54 	 601,53 	 74,21 	 3 200,38 	 1 267,73 	 406,14 	 4 017,44 	 85,80 	 291,56 	 1 757,33 	 171,58 	 199,16 	 15,02 
22.07.2004	 1 567,49 	 1 361,10 	 357,97 	 2 157,00 	 2 661,85 	 30,41 	 15,94 	 1 638,56 	 7 316,58 	 50,58 	 4 027,64 	 770,85 	 181,87 	 313,09 	 595,94 	 74,15 	 3 196,59 	 1 264,18 	 405,68 	 3 993,79 	 84,93 	 289,70 	 1 735,95 	 170,11 	 198,77 	 14,89 
23.07.2004	 1 540,46 	 1 350,33 	 355,14 	 2 156,00 	 2 640,88 	 30,23 	 15,94 	 1 627,72 	 7 313,18 	 50,55 	 4 004,83 	 764,86 	 181,94 	 311,76 	 593,25 	 74,12 	 3 177,92 	 1 254,66 	 405,36 	 3 959,39 	 84,01 	 287,45 	 1 721,63 	 168,76 	 196,27 	 14,70 
24.07.2004	 1 530,76 	 1 346,95 	 354,24 	 2 156,00 	 2 634,31 	 30,21 	 15,92 	 1 633,95 	 7 313,43 	 50,55 	 4 000,37 	 763,02 	 181,18 	 310,76 	 593,86 	 74,13 	 3 173,83 	 1 254,66 	 405,88 	 3 958,74 	 83,71 	 286,70 	 1 721,63 	 168,39 	 196,10 	 14,76 
25.07.2004	 1 530,76 	 1 346,95 	 354,24 	 2 156,00 	 2 634,31 	 30,21 	 15,92 	 1 633,95 	 7 313,43 	 50,55 	 4 000,37 	 763,02 	 181,18 	 310,76 	 593,86 	 74,13 	 3 173,83 	 1 254,66 	 405,88 	 3 958,74 	 83,71 	 286,70 	 1 721,63 	 168,39 	 196,10 	 14,76 
26.07.2004	 1 530,76 	 1 346,95 	 354,24 	 2 156,00 	 2 634,31 	 30,21 	 15,92 	 1 633,95 	 7 313,43 	 50,55 	 4 000,37 	 763,02 	 181,18 	 310,76 	 593,86 	 74,13 	 3 173,83 	 1 254,66 	 405,88 	 3 958,74 	 83,71 	 286,70 	 1 721,63 	 168,39 	 196,10 	 14,76 
27.07.2004	 1 534,64 	 1 339,84 	 352,46 	 2 156,00 	 2 620,62 	 30,22 	 15,88 	 1 632,96 	 7 315,17 	 50,75 	 3 994,07 	 758,94 	 182,09 	 307,84 	 589,72 	 74,11 	 3 162,18 	 1 252,83 	 405,69 	 3 962,08 	 83,12 	 284,88 	 1 710,30 	 167,45 	 196,31 	 14,63 
28.07.2004	 1 533,67 	 1 339,34 	 352,26 	 2 156,00 	 2 619,43 	 30,20 	 15,86 	 1 619,23 	 7 314,18 	 50,75 	 3 994,07 	 758,69 	 181,56 	 309,57 	 589,72 	 74,13 	 3 163,11 	 1 253,49 	 405,72 	 3 972,00 	 82,79 	 284,55 	 1 705,09 	 167,38 	 196,59 	 14,44 
29.07.2004	 1 511,14 	 1 331,11 	 350,09 	 2 156,00 	 2 603,05 	 30,11 	 15,79 	 1 616,62 	 7 314,92 	 50,75 	 3 974,93 	 754,00 	 181,33 	 307,48 	 588,27 	 74,12 	 3 165,50 	 1 251,31 	 405,87 	 3 929,74 	 82,23 	 282,62 	 1 693,57 	 166,38 	 194,20 	 14,47 
30.07.2004	 1 505,91 	 1 326,28 	 348,88 	 2 157,00 	 2 593,79 	 30,01 	 15,82 	 1 618,76 	 7 318,31 	 50,77 	 3 962,89 	 751,23 	 181,87 	 307,40 	 588,02 	 74,15 	 3 141,63 	 1 248,91 	 405,40 	 3 921,64 	 81,77 	 281,16 	 1 686,41 	 165,77 	 192,54 	 14,61 
31.07.2004	 1 513,46 	 1 330,62 	 349,99 	 2 157,00 	 2 602,53 	 30,10 	 15,81 	 1 633,41 	 7 316,82 	 50,77 	 3 972,38 	 753,85 	 181,57 	 308,86 	 593,97 	 74,12 	 3 138,78 	 1 254,62 	 405,34 	 3 919,92 	 81,94 	 281,78 	 1 689,71 	 166,33 	 193,70 	 14,71 
01.08.2004	 1 513,46 	 1 330,62 	 349,99 	 2 157,00 	 2 602,53 	 30,10 	 15,81 	 1 633,41 	 7 316,82 	 50,77 	 3 972,38 	 753,85 	 181,57 	 308,86 	 593,97 	 74,12 	 3 138,78 	 1 254,62 	 405,34 	 3 919,92 	 81,94 	 281,78 	 1 689,71 	 166,33 	 193,70 	 14,71 
02.08.2004	 1 513,46 	 1 330,62 	 349,99 	 2 157,00 	 2 602,53 	 30,10 	 15,81 	 1 633,41 	 7 316,82 	 50,77 	 3 972,38 	 753,85 	 181,57 	 308,86 	 593,97 	 74,12 	 3 138,78 	 1 254,62 	 405,34 	 3 919,92 	 81,94 	 281,78 	 1 689,71 	 166,33 	 193,70 	 14,71 
03.08.2004	 1 519,93 	 1 332,47 	 350,48 	 2 157,00 	 2 606,09 	 30,20 	 15,81 	 1 626,21 	 7 316,82 	 50,76 	 3 980,07 	 754,83 	 181,91 	 309,44 	 594,74 	 74,02 	 3 144,39 	 1 256,77 	 405,59 	 3 950,87 	 82,37 	 282,44 	 1 698,36 	 166,53 	 194,80 	 14,80 
